estado;divisao;ano;data;mandante;visitante;placar;gols_mandante;gols_visitante;resultado;peso_importancia
nacional;0;2024;2024-02-20;Nova Venecia - / ES;Botafogo / SP;1-2;1;2;A;10.0
nacional;0;2024;2024-02-22;Leao do Vale - Cianorte / PR;Corinthians / SP;0-3;0;3;A;10.0
nacional;0;2024;2024-02-28;Olaria / RJ;Sao Bernardo / SP;0-1;0;1;A;10.0
nacional;0;2024;2024-02-28;Humaitá / AC;Sampaio Corrêa / MA;1-1;1;1;D;10.0
nacional;0;2024;2024-02-28;Maranhão / MA;Ferroviário / CE;1-2;1;2;A;10.0
nacional;0;2024;2024-03-04;Fluminense / PI;Fortaleza / CE;0-3;0;3;A;10.0
nacional;0;2024;2024-02-21;Manauara / AM;Retrô / PE;1-2;1;2;A;10.0
nacional;0;2024;2024-02-20;Porto Velho / RO;Remo / PA;1-0;1;0;H;10.0
nacional;0;2024;2024-02-21;Ríver / PI;Ypiranga / RS;1-1;1;1;D;10.0
nacional;0;2024;2024-02-22;Real Noroeste / ES;Cuiabá / MT;1-4;1;4;A;10.0
nacional;0;2024;2024-02-21;Audax Rio / RJ;Portuguesa / RJ;0-0;0;0;D;10.0
nacional;0;2024;2024-02-21;Treze / PB;ABC / RN;1-1;1;1;D;10.0
nacional;0;2024;2024-02-28;Sampaio / RR;Brusque / SC;0-1;0;1;A;10.0
nacional;0;2024;2024-02-28;Maringa / PR;América / MG;2-0;2;0;H;10.0
nacional;0;2024;2024-02-21;Independente / AP;Amazonas / AM;0-1;0;1;A;10.0
nacional;0;2024;2024-02-28;Operário / MS;Operário / PR;0-0;0;0;D;10.0
nacional;0;2024;2024-02-28;Villa Nova / MG;Aparecidense / GO;1-0;1;0;H;10.0
nacional;0;2024;2024-02-21;Moto Club / MA;Bahia / BA;0-4;0;4;A;10.0
nacional;0;2024;2024-02-28;Portuguesa Santista / SP;Caxias / RS;0-1;0;1;A;10.0
nacional;0;2024;2024-02-28;Trem / AP;Sport / PE;0-4;0;4;A;10.0
nacional;0;2024;2024-02-28;Murici / AL;Confiança / SE;2-1;2;1;H;10.0
nacional;0;2024;2024-02-27;Marcílio Dias / SC;Vasco da Gama / RJ;1-3;1;3;A;10.0
nacional;0;2024;2024-02-28;Agua Santa / SP;Jacuipense / BA;2-1;2;1;H;10.0
nacional;0;2024;2024-02-21;São Luiz / RS;Ituano / SP;2-1;2;1;H;10.0
nacional;0;2024;2024-02-21;Costa Rica / MS;América F.c. / RN;1-2;1;2;A;10.0
nacional;0;2024;2024-02-21;União de Rondonópolis / MT;Atlético Goianiense / GO;1-3;1;3;A;10.0
nacional;0;2024;2024-02-21;Real Brasília / DF;São Raimundo / RR;2-1;2;1;H;10.0
nacional;0;2024;2024-02-21;Rio Branco / AC;CRB / AL;0-0;0;0;D;10.0
nacional;0;2024;2024-02-27;Athletic / MG;Volta Redonda / RJ;1-0;1;0;H;10.0
nacional;0;2024;2024-02-22;Aguia de Maraba / PA;Coritiba / PR;3-2;3;2;H;10.0
nacional;0;2024;2024-02-21;Capital / TO;Tocantinópolis / TO;2-1;2;1;H;10.0
nacional;0;2024;2024-02-28;Operário Ceov / MT;Criciúma / SC;0-0;0;0;D;10.0
nacional;0;2024;2024-02-21;Itabaiana / SE;Brasiliense / DF;0-1;0;1;A;10.0
nacional;0;2024;2024-02-28;ASA / AL;Internacional / RS;0-2;0;2;A;10.0
nacional;0;2024;2024-02-28;Itabuna / BA;Nova Iguaçu / RJ;0-8;0;8;A;10.0
nacional;0;2024;2024-02-27;Iguatu / CE;Juventude / RS;0-0;0;0;D;10.0
nacional;0;2024;2024-02-29;Ji-paraná / RO;Paysandu / PA;0-0;0;0;D;10.0
nacional;0;2024;2024-03-07;Sousa / PB;Petrolina / PE;1-0;1;0;H;10.0
nacional;0;2024;2024-03-14;Botafogo / SP;Anápolis / GO;2-1;2;1;H;10.0
nacional;0;2024;2024-03-14;Sao Bernardo / SP;Corinthians / SP;0-2;0;2;A;10.0
nacional;0;2024;2024-03-13;Sampaio Corrêa / MA;Ferroviário / CE;0-0;0;0;D;10.0
nacional;0;2024;2024-03-14;Fortaleza / CE;Retrô / PE;0-0;0;0;D;10.0
nacional;0;2024;2024-03-13;Ypiranga / RS;Porto Velho / RO;2-0;2;0;H;10.0
nacional;0;2024;2024-03-12;Portuguesa / RJ;Cuiabá / MT;0-0;0;0;D;10.0
nacional;0;2024;2024-03-12;ABC / RN;Brusque / SC;1-1;1;1;D;10.0
nacional;0;2024;2024-03-14;Maringa / PR;Amazonas / AM;0-1;0;1;A;10.0
nacional;0;2024;2024-03-07;Villa Nova / MG;Operário / PR;0-2;0;2;A;10.0
nacional;0;2024;2024-03-12;Caxias / RS;Bahia / BA;2-2;2;2;D;10.0
nacional;0;2024;2024-03-13;Sport / PE;Murici / AL;1-1;1;1;D;10.0
nacional;0;2024;2024-03-07;Vasco da Gama / RJ;Agua Santa / SP;3-3;3;3;D;10.0
nacional;0;2024;2024-03-13;América F.c. / RN;São Luiz / RS;3-0;3;0;H;10.0
nacional;0;2024;2024-03-06;Real Brasília / DF;Atlético Goianiense / GO;1-3;1;3;A;10.0
nacional;0;2024;2024-03-12;CRB / AL;Athletic / MG;2-0;2;0;H;10.0
nacional;0;2024;2024-03-14;Aguia de Maraba / PA;Capital / TO;3-0;3;0;H;10.0
nacional;0;2024;2024-03-14;Brasiliense / DF;Criciúma / SC;1-1;1;1;D;10.0
nacional;0;2024;2024-03-13;Nova Iguaçu / RJ;Internacional / RS;0-2;0;2;A;10.0
nacional;0;2024;2024-03-13;Juventude / RS;Paysandu / PA;3-1;3;1;H;10.0
nacional;0;2024;2024-04-30;Operário / PR;Grêmio / RS;0-0;0;0;D;10.0
nacional;0;2024;2024-04-30;Bahia / BA;Criciúma / SC;1-0;1;0;H;10.0
nacional;0;2024;2024-05-01;Sampaio Corrêa / MA;Fluminense / RJ;0-2;0;2;A;10.0
nacional;0;2024;2024-05-01;Sousa / PB;Red Bull Bragantino / SP;1-1;1;1;D;10.0
nacional;0;2024;2024-05-02;Goiás / GO;Cuiabá / MT;1-0;1;0;H;10.0
nacional;0;2024;2024-05-02;Botafogo / RJ;Vitória / BA;1-0;1;0;H;10.0
nacional;0;2024;2024-05-01;Fortaleza / CE;Vasco da Gama / RJ;0-0;0;0;D;10.0
nacional;0;2024;2024-05-01;Flamengo / RJ;Amazonas / AM;1-0;1;0;H;10.0
nacional;0;2024;2024-05-02;Aguia de Maraba / PA;São Paulo / SP;1-3;1;3;A;10.0
nacional;0;2024;2024-05-02;Palmeiras / SP;Botafogo / SP;2-1;2;1;H;10.0
nacional;0;2024;2024-05-01;Ypiranga / RS;Athletico Paranaense / PR;2-1;2;1;H;10.0
nacional;0;2024;2024-07-10;Internacional / RS;Juventude / RS;1-2;1;2;A;10.0
nacional;0;2024;2024-05-02;CRB / AL;Ceará / CE;1-0;1;0;H;10.0
nacional;0;2024;2024-05-01;América F.c. / RN;Corinthians / SP;1-2;1;2;A;10.0
nacional;0;2024;2024-05-01;Brusque / SC;Atlético Goianiense / GO;0-1;0;1;A;10.0
nacional;0;2024;2024-04-30;Atlético Mineiro / MG;Sport / PE;2-0;2;0;H;10.0
nacional;0;2024;2024-07-14;Grêmio / RS;Operário / PR;3-1;3;1;H;10.0
nacional;0;2024;2024-05-23;Criciúma / SC;Bahia / BA;0-2;0;2;A;10.0
nacional;0;2024;2024-05-22;Fluminense / RJ;Sampaio Corrêa / MA;2-0;2;0;H;10.0
nacional;0;2024;2024-05-21;Red Bull Bragantino / SP;Sousa / PB;3-0;3;0;H;10.0
nacional;0;2024;2024-05-23;Cuiabá / MT;Goiás / GO;1-0;1;0;H;10.0
nacional;0;2024;2024-05-22;Vitória / BA;Botafogo / RJ;1-2;1;2;A;10.0
nacional;0;2024;2024-05-21;Vasco da Gama / RJ;Fortaleza / CE;3-3;3;3;D;10.0
nacional;0;2024;2024-05-22;Amazonas / AM;Flamengo / RJ;0-1;0;1;A;10.0
nacional;0;2024;2024-05-23;São Paulo / SP;Aguia de Maraba / PA;2-0;2;0;H;10.0
nacional;0;2024;2024-05-23;Botafogo / SP;Palmeiras / SP;0-0;0;0;D;10.0
nacional;0;2024;2024-07-13;Athletico Paranaense / PR;Ypiranga / RS;3-0;3;0;H;10.0
nacional;0;2024;2024-07-13;Juventude / RS;Internacional / RS;1-1;1;1;D;10.0
nacional;0;2024;2024-05-23;Ceará / CE;CRB / AL;0-1;0;1;A;10.0
nacional;0;2024;2024-05-22;Corinthians / SP;América F.c. / RN;2-1;2;1;H;10.0
nacional;0;2024;2024-05-22;Atlético Goianiense / GO;Brusque / SC;4-2;4;2;H;10.0
nacional;0;2024;2024-05-22;Sport / PE;Atlético Mineiro / MG;1-0;1;0;H;10.0
nacional;0;2024;2024-07-31;Flamengo / RJ;Palmeiras / SP;2-0;2;0;H;10.0
nacional;0;2024;2024-07-31;Atlético Goianiense / GO;Vasco da Gama / RJ;1-1;1;1;D;10.0
nacional;0;2024;2024-07-31;Athletico Paranaense / PR;Red Bull Bragantino / SP;2-0;2;0;H;10.0
nacional;0;2024;2024-07-30;São Paulo / SP;Goiás / GO;2-0;2;0;H;10.0
nacional;0;2024;2024-07-31;CRB / AL;Atlético Mineiro / MG;2-2;2;2;D;10.0
nacional;0;2024;2024-07-30;Botafogo / RJ;Bahia / BA;1-1;1;1;D;10.0
nacional;0;2024;2024-07-31;Corinthians / SP;Grêmio / RS;0-0;0;0;D;10.0
nacional;0;2024;2024-08-01;Juventude / RS;Fluminense / RJ;3-2;3;2;H;10.0
nacional;0;2024;2024-08-07;Palmeiras / SP;Flamengo / RJ;1-0;1;0;H;10.0
nacional;0;2024;2024-08-06;Vasco da Gama / RJ;Atlético Goianiense / GO;1-0;1;0;H;10.0
nacional;0;2024;2024-08-07;Red Bull Bragantino / SP;Athletico Paranaense / PR;2-3;2;3;A;10.0
nacional;0;2024;2024-08-08;Goiás / GO;São Paulo / SP;0-0;0;0;D;10.0
nacional;0;2024;2024-08-07;Atlético Mineiro / MG;CRB / AL;3-0;3;0;H;10.0
nacional;0;2024;2024-08-07;Bahia / BA;Botafogo / RJ;1-0;1;0;H;10.0
nacional;0;2024;2024-08-07;Grêmio / RS;Corinthians / SP;0-0;0;0;D;10.0
nacional;0;2024;2024-08-07;Fluminense / RJ;Juventude / RS;2-2;2;2;D;10.0
nacional;0;2024;2024-08-29;Vasco da Gama / RJ;Athletico Paranaense / PR;2-1;2;1;H;10.0
nacional;0;2024;2024-08-28;São Paulo / SP;Atlético Mineiro / MG;0-1;0;1;A;10.0
nacional;0;2024;2024-08-28;Bahia / BA;Flamengo / RJ;0-1;0;1;A;10.0
nacional;0;2024;2024-08-29;Juventude / RS;Corinthians / SP;2-1;2;1;H;10.0
nacional;0;2024;2024-09-11;Athletico Paranaense / PR;Vasco da Gama / RJ;2-1;2;1;H;10.0
nacional;0;2024;2024-09-12;Atlético Mineiro / MG;São Paulo / SP;0-0;0;0;D;10.0
nacional;0;2024;2024-09-12;Flamengo / RJ;Bahia / BA;1-0;1;0;H;10.0
nacional;0;2024;2024-09-11;Corinthians / SP;Juventude / RS;3-1;3;1;H;10.0
nacional;0;2024;2024-10-02;Atlético Mineiro / MG;Vasco da Gama / RJ;2-1;2;1;H;10.0
nacional;0;2024;2024-10-02;Flamengo / RJ;Corinthians / SP;1-0;1;0;H;10.0
nacional;0;2024;2024-10-19;Vasco da Gama / RJ;Atlético Mineiro / MG;1-1;1;1;D;10.0
nacional;0;2024;2024-10-20;Corinthians / SP;Flamengo / RJ;0-0;0;0;D;10.0
nacional;0;2024;2024-11-03;Flamengo / RJ;Atlético Mineiro / MG;3-1;3;1;H;10.0
nacional;0;2024;2024-11-10;Atlético Mineiro / MG;Flamengo / RJ;0-1;0;1;A;10.0
nacional;0;2025;2025-02-19;ASA / AL;Atlético Goianiense / GO;1-1;1;1;D;10.0
nacional;0;2025;2025-02-26;Jequié / BA;Retrô / PE;1-2;1;2;A;10.0
nacional;0;2025;2025-02-19;Tuna Luso / PA;Sampaio Corrêa / MA;1-0;1;0;H;10.0
nacional;0;2025;2025-02-19;Boavista / RJ;CSA / AL;0-2;0;2;A;10.0
nacional;0;2025;2025-02-18;União de Rondonópolis / MT;Vasco da Gama / RJ;0-3;0;3;A;10.0
nacional;0;2025;2025-02-26;Barcelona / RO;Nova Iguaçu / RJ;1-4;1;4;A;10.0
nacional;0;2025;2025-02-26;Humaitá / AC;Operário / PR;0-0;0;0;D;10.0
nacional;0;2025;2025-02-26;CSE / AL;Tombense / MG;1-3;1;3;A;10.0
nacional;0;2025;2025-02-25;Pouso Alegre / MG;Athletico Paranaense / PR;0-2;0;2;A;10.0
nacional;0;2025;2025-02-26;Guarany / RS;Altos / PI;2-1;2;1;H;10.0
nacional;0;2025;2025-02-27;Ceilândia / DF;Coritiba / PR;2-2;2;2;D;10.0
nacional;0;2025;2025-02-26;Maracana / CE;Ferroviário / CE;1-1;1;1;D;10.0
nacional;0;2025;2025-02-19;Gazin Porto Velho / RO;Cuiabá / MT;0-0;0;0;D;10.0
nacional;0;2025;2025-02-19;Capital / DF;Portuguesa / RJ;0-0;0;0;D;10.0
nacional;0;2025;2025-02-19;Sergipe / SE;Ceará / CE;0-2;0;2;A;10.0
nacional;0;2025;2025-02-26;Parnahyba / PI;Confiança / SE;0-5;0;5;A;10.0
nacional;0;2025;2025-02-25;Maringa / PR;Juventude / RS;1-0;1;0;H;10.0
nacional;0;2025;2025-02-26;União Atlético Clube / TO;América F.c. / RN;4-2;4;2;H;10.0
nacional;0;2025;2025-02-26;Concordia Atlético Clube / SC;Ponte Preta / SP;2-1;2;1;H;10.0
nacional;0;2025;2025-02-27;Portuguesa / SP;Botafogo / PB;1-1;1;1;D;10.0
nacional;0;2025;2025-02-19;São Raimundo / RR;Grêmio / RS;1-1;1;1;D;10.0
nacional;0;2025;2025-02-25;Barcelona de Ilhéus / BA;Athletic / MG;1-2;1;2;A;10.0
nacional;0;2025;2025-02-25;Maranhão / MA;Vitória / BA;0-1;0;1;A;10.0
nacional;0;2025;2025-02-19;Santa Cruz de Natal / RN;Náutico / PE;0-4;0;4;A;10.0
nacional;0;2025;2025-02-27;Sousa / PB;Red Bull Bragantino / SP;1-1;1;1;D;10.0
nacional;0;2025;2025-02-26;Oratório / AP;São José / RS;1-3;1;3;A;10.0
nacional;0;2025;2025-02-25;Operário / MS;Criciúma / SC;0-1;0;1;A;10.0
nacional;0;2025;2025-02-26;Sampaio / RR;Remo / PA;0-4;0;4;A;10.0
nacional;0;2025;2025-02-26;Cascavel / PR;América / MG;1-0;1;0;H;10.0
nacional;0;2025;2025-02-26;Votuporanguense / SP;Aparecidense / GO;2-2;2;2;D;10.0
nacional;0;2025;2025-02-27;Inter de Limeira / SP;Vila Nova / GO;0-0;0;0;D;10.0
nacional;0;2025;2025-02-20;Rio Branco / ES;Amazonas / AM;0-0;0;0;D;10.0
nacional;0;2025;2025-02-18;Tocantinópolis / TO;Atlético Mineiro / MG;0-2;0;2;A;10.0
nacional;0;2025;2025-02-19;Independência / AC;Manaus / AM;1-1;1;1;D;10.0
nacional;0;2025;2025-02-19;Trem / AP;Brusque / SC;0-2;0;2;A;10.0
nacional;0;2025;2025-02-20;Olaria / RJ;ABC / RN;1-0;1;0;H;10.0
nacional;0;2025;2025-02-26;Aguia de Maraba / PA;Fluminense / RJ;0-8;0;8;A;10.0
nacional;0;2025;2025-02-26;Dourados / MS;Caxias / RS;0-2;0;2;A;10.0
nacional;0;2025;2025-02-25;Ceov Operário / MT;Sport / PE;0-0;0;0;D;10.0
nacional;0;2025;2025-02-27;Rio Branco A. C. / ES;Gremio Novorizontino - / SP;1-3;1;3;A;10.0
nacional;0;2025;2025-03-12;Atlético Goianiense / GO;Retrô / PE;1-1;1;1;D;10.0
nacional;0;2025;2025-03-13;CSA / AL;Tuna Luso / PA;5-0;5;0;H;10.0
nacional;0;2025;2025-03-05;Nova Iguaçu / RJ;Vasco da Gama / RJ;0-3;0;3;A;10.0
nacional;0;2025;2025-03-12;Operário / PR;Tombense / MG;1-0;1;0;H;10.0
nacional;0;2025;2025-03-13;Athletico Paranaense / PR;Guarany / RS;3-1;3;1;H;10.0
nacional;0;2025;2025-03-12;Maracana / CE;Ceilândia / DF;0-0;0;0;D;10.0
nacional;0;2025;2025-03-12;Capital / DF;Gazin Porto Velho / RO;3-1;3;1;H;10.0
nacional;0;2025;2025-03-12;Ceará / CE;Confiança / SE;2-2;2;2;D;10.0
nacional;0;2025;2025-03-06;Maringa / PR;União Atlético Clube / TO;4-2;4;2;H;10.0
nacional;0;2025;2025-03-11;Botafogo / PB;Concordia Atlético Clube / SC;4-0;4;0;H;10.0
nacional;0;2025;2025-03-12;Athletic / MG;Grêmio / RS;3-3;3;3;D;10.0
nacional;0;2025;2025-03-12;Vitória / BA;Náutico / PE;0-2;0;2;A;10.0
nacional;0;2025;2025-03-11;Red Bull Bragantino / SP;São José / RS;1-1;1;1;D;10.0
nacional;0;2025;2025-03-11;Remo / PA;Criciúma / SC;1-2;1;2;A;10.0
nacional;0;2025;2025-03-04;Aparecidense / GO;Cascavel / PR;1-0;1;0;H;10.0
nacional;0;2025;2025-03-13;Vila Nova / GO;Rio Branco / ES;6-0;6;0;H;10.0
nacional;0;2025;2025-03-05;Atlético Mineiro / MG;Manaus / AM;4-1;4;1;H;10.0
nacional;0;2025;2025-03-06;Olaria / RJ;Brusque / SC;1-2;1;2;A;10.0
nacional;0;2025;2025-03-05;Caxias / RS;Fluminense / RJ;1-2;1;2;A;10.0
nacional;0;2025;2025-03-11;Ceov Operário / MT;Gremio Novorizontino - / SP;0-1;0;1;A;10.0
nacional;0;2025;2025-05-01;Operário / PR;Vasco da Gama / RJ;1-1;1;1;D;10.0
nacional;0;2025;2025-04-29;Fluminense / RJ;Aparecidense / GO;1-0;1;0;H;10.0
nacional;0;2025;2025-04-30;Paysandu / PA;Bahia / BA;0-1;0;1;A;10.0
nacional;0;2025;2025-04-30;Botafogo / RJ;Capital / DF;4-0;4;0;H;10.0
nacional;0;2025;2025-04-29;Internacional / RS;Maracana / CE;1-0;1;0;H;10.0
nacional;0;2025;2025-04-29;Retrô / PE;Fortaleza / CE;1-1;1;1;D;10.0
nacional;0;2025;2025-05-01;Brusque / SC;Athletico Paranaense / PR;0-0;0;0;D;10.0
nacional;0;2025;2025-04-30;Ceará / CE;Palmeiras / SP;0-1;0;1;A;10.0
nacional;0;2025;2025-04-29;Maringa / PR;Atlético Mineiro / MG;2-2;2;2;D;10.0
nacional;0;2025;2025-05-01;Botafogo Pb / PB;Flamengo / RJ;0-1;0;1;A;10.0
nacional;0;2025;2025-04-29;São Paulo / SP;Náutico / PE;2-1;2;1;H;10.0
nacional;0;2025;2025-05-01;Cruzeiro / MG;Vila Nova / GO;2-0;2;0;H;10.0
nacional;0;2025;2025-05-01;Santos / SP;CRB / AL;1-1;1;1;D;10.0
nacional;0;2025;2025-04-30;Gremio Novorizontino - / SP;Corinthians / SP;0-1;0;1;A;10.0
nacional;0;2025;2025-05-01;Criciúma / SC;Red Bull Bragantino / SP;1-0;1;0;H;10.0
nacional;0;2025;2025-04-30;CSA / AL;Grêmio / RS;3-2;3;2;H;10.0
nacional;0;2025;2025-05-20;Vasco da Gama / RJ;Operário / PR;1-1;1;1;D;10.0
nacional;0;2025;2025-05-21;Aparecidense / GO;Fluminense / RJ;1-4;1;4;A;10.0
nacional;0;2025;2025-05-21;Bahia / BA;Paysandu / PA;4-0;4;0;H;10.0
nacional;0;2025;2025-05-22;Capital / DF;Botafogo / RJ;1-0;1;0;H;10.0
nacional;0;2025;2025-05-22;Maracana / CE;Internacional / RS;0-3;0;3;A;10.0
nacional;0;2025;2025-05-21;Fortaleza / CE;Retrô / PE;1-1;1;1;D;10.0
nacional;0;2025;2025-05-20;Athletico Paranaense / PR;Brusque / SC;1-0;1;0;H;10.0
nacional;0;2025;2025-05-22;Palmeiras / SP;Ceará / CE;3-0;3;0;H;10.0
nacional;0;2025;2025-05-21;Atlético Mineiro / MG;Maringa / PR;4-0;4;0;H;10.0
nacional;0;2025;2025-05-21;Flamengo / RJ;Botafogo Pb / PB;4-2;4;2;H;10.0
nacional;0;2025;2025-05-20;Náutico / PE;São Paulo / SP;1-2;1;2;A;10.0
nacional;0;2025;2025-05-22;Vila Nova / GO;Cruzeiro / MG;0-3;0;3;A;10.0
nacional;0;2025;2025-05-22;CRB / AL;Santos / SP;0-0;0;0;D;10.0
nacional;0;2025;2025-05-21;Corinthians / SP;Gremio Novorizontino - / SP;1-0;1;0;H;10.0
nacional;0;2025;2025-05-22;Red Bull Bragantino / SP;Criciúma / SC;6-0;6;0;H;10.0
nacional;0;2025;2025-05-20;Grêmio / RS;CSA / AL;0-0;0;0;D;10.0
nacional;0;2025;2025-07-31;São Paulo / SP;Athletico Paranaense / PR;2-1;2;1;H;10.0
nacional;0;2025;2025-07-31;Flamengo / RJ;Atlético Mineiro / MG;0-1;0;1;A;10.0
nacional;0;2025;2025-07-30;Bahia / BA;Retrô / PE;3-2;3;2;H;10.0
nacional;0;2025;2025-07-30;Internacional / RS;Fluminense / RJ;1-2;1;2;A;10.0
nacional;0;2025;2025-07-30;Cruzeiro / MG;CRB / AL;0-0;0;0;D;10.0
nacional;0;2025;2025-07-30;CSA / AL;Vasco da Gama / RJ;0-0;0;0;D;10.0
nacional;0;2025;2025-07-30;Corinthians / SP;Palmeiras / SP;1-0;1;0;H;10.0
nacional;0;2025;2025-07-29;Botafogo / RJ;Red Bull Bragantino / SP;2-0;2;0;H;10.0
nacional;0;2025;2025-08-06;Athletico Paranaense / PR;São Paulo / SP;1-0;1;0;H;10.0
nacional;0;2025;2025-08-06;Atlético Mineiro / MG;Flamengo / RJ;0-1;0;1;A;10.0
nacional;0;2025;2025-08-06;Retrô / PE;Bahia / BA;0-0;0;0;D;10.0
nacional;0;2025;2025-08-06;Fluminense / RJ;Internacional / RS;1-1;1;1;D;10.0
nacional;0;2025;2025-08-07;CRB / AL;Cruzeiro / MG;0-2;0;2;A;10.0
nacional;0;2025;2025-08-07;Vasco da Gama / RJ;CSA / AL;3-1;3;1;H;10.0
nacional;0;2025;2025-08-06;Palmeiras / SP;Corinthians / SP;0-2;0;2;A;10.0
nacional;0;2025;2025-08-27;Atlético Mineiro / MG;Cruzeiro / MG;0-2;0;2;A;10.0
nacional;0;2025;2025-08-27;Athletico Paranaense / PR;Corinthians / SP;0-1;0;1;A;10.0
nacional;0;2025;2025-08-27;Vasco da Gama / RJ;Botafogo / RJ;1-1;1;1;D;10.0
nacional;0;2025;2025-08-28;Bahia / BA;Fluminense / RJ;1-0;1;0;H;10.0
nacional;0;2025;2025-09-11;Cruzeiro / MG;Atlético Mineiro / MG;2-0;2;0;H;10.0
nacional;0;2025;2025-09-10;Corinthians / SP;Athletico Paranaense / PR;2-0;2;0;H;10.0
nacional;0;2025;2025-09-11;Botafogo / RJ;Vasco da Gama / RJ;1-1;1;1;D;10.0
nacional;0;2025;2025-09-10;Fluminense / RJ;Bahia / BA;2-0;2;0;H;10.0
nacional;0;2025;2025-12-10;Cruzeiro / MG;Corinthians / SP;0-1;0;1;A;10.0
nacional;0;2025;2025-12-11;Vasco da Gama / RJ;Fluminense / RJ;2-1;2;1;H;10.0
nacional;0;2025;2025-12-14;Corinthians / SP;Cruzeiro / MG;1-2;1;2;A;10.0
nacional;0;2025;2025-12-14;Fluminense / RJ;Vasco da Gama / RJ;1-0;1;0;H;10.0
nacional;0;2025;2025-12-17;Corinthians / SP;Vasco da Gama / RJ;0-0;0;0;D;10.0
nacional;0;2025;2025-12-21;Vasco da Gama / RJ;Corinthians / SP;1-2;1;2;A;10.0
nacional;1;2020;2020-08-09;Flamengo / RJ;Atlético Mineiro / MG;0-1;0;1;A;10.0
nacional;1;2020;2020-09-30;Botafogo / RJ;Bahia / BA;1-2;1;2;A;10.0
nacional;1;2020;2021-01-26;Palmeiras / SP;Vasco da Gama / RJ;1-1;1;1;D;10.0
nacional;1;2020;2020-08-09;Santos / SP;Red Bull Bragantino / SP;1-1;1;1;D;10.0
nacional;1;2020;2020-09-30;Corinthians / SP;Atlético Goianiense / GO;0-0;0;0;D;10.0
nacional;1;2020;2020-08-09;Grêmio / RS;Fluminense / RJ;1-0;1;0;H;10.0
nacional;1;2020;2020-08-08;Sport / PE;Ceará / CE;3-2;3;2;H;10.0
nacional;1;2020;2020-08-08;Coritiba / PR;Internacional / RS;0-1;0;1;A;10.0
nacional;1;2020;2020-08-08;Fortaleza / CE;Athletico Paranaense / PR;0-2;0;2;A;10.0
nacional;1;2020;2020-12-03;Goiás / GO;São Paulo / SP;0-3;0;3;A;10.0
nacional;1;2020;2020-08-12;Fluminense / RJ;Palmeiras / SP;1-1;1;1;D;10.0
nacional;1;2020;2020-08-13;Vasco da Gama / RJ;Sport / PE;2-0;2;0;H;10.0
nacional;1;2020;2020-08-13;São Paulo / SP;Fortaleza / CE;1-0;1;0;H;10.0
nacional;1;2020;2020-08-12;Red Bull Bragantino / SP;Botafogo / RJ;1-1;1;1;D;10.0
nacional;1;2020;2020-08-12;Atlético Mineiro / MG;Corinthians / SP;3-2;3;2;H;10.0
nacional;1;2020;2020-08-13;Internacional / RS;Santos / SP;2-0;2;0;H;10.0
nacional;1;2020;2020-08-12;Bahia / BA;Coritiba / PR;1-0;1;0;H;10.0
nacional;1;2020;2020-08-12;Athletico Paranaense / PR;Goiás / GO;2-1;2;1;H;10.0
nacional;1;2020;2020-08-12;Ceará / CE;Grêmio / RS;1-1;1;1;D;10.0
nacional;1;2020;2020-08-12;Atlético Goianiense / GO;Flamengo / RJ;3-0;3;0;H;10.0
nacional;1;2020;2020-08-16;Fluminense / RJ;Internacional / RS;2-1;2;1;H;10.0
nacional;1;2020;2020-08-16;Vasco da Gama / RJ;São Paulo / SP;2-1;2;1;H;10.0
nacional;1;2020;2020-08-15;Palmeiras / SP;Goiás / GO;1-1;1;1;D;10.0
nacional;1;2020;2020-08-16;Santos / SP;Athletico Paranaense / PR;3-1;3;1;H;10.0
nacional;1;2020;2020-08-16;Atlético Mineiro / MG;Ceará / CE;2-0;2;0;H;10.0
nacional;1;2020;2020-08-15;Grêmio / RS;Corinthians / SP;0-0;0;0;D;10.0
nacional;1;2020;2020-08-16;Bahia / BA;Red Bull Bragantino / SP;2-1;2;1;H;10.0
nacional;1;2020;2020-08-15;Coritiba / PR;Flamengo / RJ;0-1;0;1;A;10.0
nacional;1;2020;2020-08-16;Fortaleza / CE;Botafogo / RJ;0-0;0;0;D;10.0
nacional;1;2020;2020-08-16;Atlético Goianiense / GO;Sport / PE;1-1;1;1;D;10.0
nacional;1;2020;2020-08-19;Flamengo / RJ;Grêmio / RS;1-1;1;1;D;10.0
nacional;1;2020;2020-08-19;Botafogo / RJ;Atlético Mineiro / MG;2-1;2;1;H;10.0
nacional;1;2020;2020-08-20;São Paulo / SP;Bahia / BA;1-1;1;1;D;10.0
nacional;1;2020;2020-08-19;Red Bull Bragantino / SP;Fluminense / RJ;2-1;2;1;H;10.0
nacional;1;2020;2020-08-19;Corinthians / SP;Coritiba / PR;3-1;3;1;H;10.0
nacional;1;2020;2020-08-19;Internacional / RS;Atlético Goianiense / GO;3-0;3;0;H;10.0
nacional;1;2020;2020-08-20;Sport / PE;Santos / SP;0-1;0;1;A;10.0
nacional;1;2020;2020-08-19;Athletico Paranaense / PR;Palmeiras / SP;0-1;0;1;A;10.0
nacional;1;2020;2020-08-20;Ceará / CE;Vasco da Gama / RJ;0-3;0;3;A;10.0
nacional;1;2020;2020-08-19;Goiás / GO;Fortaleza / CE;1-3;1;3;A;10.0
nacional;1;2020;2020-08-23;Flamengo / RJ;Botafogo / RJ;1-1;1;1;D;10.0
