estado;divisao;ano;data;mandante;mandante_estado;visitante;visitante_estado;placar;resultado;peso_importancia;gols_mandante;gols_visitante;estado_slug
rio-de-janeiro;1;2021;2021-05-02;PORTUGUESA;rio-de-janeiro;FLUMINENSE;rio-de-janeiro;1-1;D;2.0;1;1;rio_de_janeiro
rio-de-janeiro;1;2021;2021-05-02;BOTAFOGO;rio-de-janeiro;NOVA IGUAÇU;rio-de-janeiro;0-0;D;2.0;0;0;rio_de_janeiro
rio-de-janeiro;1;2021;2021-05-08;VASCO;rio-de-janeiro;MADUREIRA;rio-de-janeiro;2-1;H;2.0;2;1;rio_de_janeiro
rio-de-janeiro;1;2021;2021-05-08;FLAMENGO;rio-de-janeiro;VOLTA REDONDA;rio-de-janeiro;4-1;H;2.0;4;1;rio_de_janeiro
rio-de-janeiro;1;2021;2021-05-09;FLUMINENSE;rio-de-janeiro;PORTUGUESA;rio-de-janeiro;3-1;H;2.0;3;1;rio_de_janeiro
rio-de-janeiro;1;2021;2021-05-09;NOVA IGUAÇU;rio-de-janeiro;BOTAFOGO;rio-de-janeiro;0-1;A;2.0;0;1;rio_de_janeiro
rio-de-janeiro;1;2021;2021-05-15;FLUMINENSE;rio-de-janeiro;FLAMENGO;rio-de-janeiro;1-1;D;2.0;1;1;rio_de_janeiro
rio-de-janeiro;1;2021;2021-05-16;BOTAFOGO;rio-de-janeiro;VASCO;rio-de-janeiro;0-1;A;2.0;0;1;rio_de_janeiro
rio-de-janeiro;1;2021;2021-05-22;VASCO;rio-de-janeiro;BOTAFOGO;rio-de-janeiro;0-1(3-0 Pen.);A;2.0;0;1;rio_de_janeiro
rio-de-janeiro;1;2021;2021-05-22;FLAMENGO;rio-de-janeiro;FLUMINENSE;rio-de-janeiro;3-1;H;2.0;3;1;rio_de_janeiro
rio-de-janeiro;1;2020;2019-12-22;NOVA IGUAÇU;rio-de-janeiro;FRIBURGUENSE;rio-de-janeiro;2-0;H;2.0;2;0;rio_de_janeiro
rio-de-janeiro;1;2020;2019-12-22;AMERICA;rio-de-janeiro;MACAÉ;rio-de-janeiro;3-1;H;2.0;3;1;rio_de_janeiro
rio-de-janeiro;1;2020;2019-12-22;PORTUGUESA;rio-de-janeiro;AMERICANO;rio-de-janeiro;2-0;H;2.0;2;0;rio_de_janeiro
rio-de-janeiro;1;2020;2019-12-28;AMERICANO;rio-de-janeiro;AMERICA;rio-de-janeiro;0-0;D;2.0;0;0;rio_de_janeiro
rio-de-janeiro;1;2020;2019-12-29;MACAÉ;rio-de-janeiro;NOVA IGUAÇU;rio-de-janeiro;2-0;H;2.0;2;0;rio_de_janeiro
rio-de-janeiro;1;2020;2019-12-29;FRIBURGUENSE;rio-de-janeiro;PORTUGUESA;rio-de-janeiro;0-2;A;2.0;0;2;rio_de_janeiro
rio-de-janeiro;1;2020;2020-01-04;NOVA IGUAÇU;rio-de-janeiro;AMERICANO;rio-de-janeiro;1-2;A;2.0;1;2;rio_de_janeiro
rio-de-janeiro;1;2020;2020-01-04;AMERICA;rio-de-janeiro;PORTUGUESA;rio-de-janeiro;1-1;D;2.0;1;1;rio_de_janeiro
rio-de-janeiro;1;2020;2020-01-04;MACAÉ;rio-de-janeiro;FRIBURGUENSE;rio-de-janeiro;1-0;H;2.0;1;0;rio_de_janeiro
rio-de-janeiro;1;2020;2020-01-08;PORTUGUESA;rio-de-janeiro;NOVA IGUAÇU;rio-de-janeiro;3-2;H;2.0;3;2;rio_de_janeiro
rio-de-janeiro;1;2020;2020-01-08;FRIBURGUENSE;rio-de-janeiro;AMERICA;rio-de-janeiro;0-0;D;2.0;0;0;rio_de_janeiro
rio-de-janeiro;1;2020;2020-01-08;AMERICANO;rio-de-janeiro;MACAÉ;rio-de-janeiro;1-0;H;2.0;1;0;rio_de_janeiro
rio-de-janeiro;1;2020;2020-01-11;NOVA IGUAÇU;rio-de-janeiro;AMERICA;rio-de-janeiro;4-0;H;2.0;4;0;rio_de_janeiro
rio-de-janeiro;1;2020;2020-01-11;MACAÉ;rio-de-janeiro;PORTUGUESA;rio-de-janeiro;2-2;D;2.0;2;2;rio_de_janeiro
rio-de-janeiro;1;2020;2020-01-11;FRIBURGUENSE;rio-de-janeiro;AMERICANO;rio-de-janeiro;1-0;H;2.0;1;0;rio_de_janeiro
rio-de-janeiro;1;2020;2020-01-18;AMERICANO;rio-de-janeiro;NOVA IGUAÇU;rio-de-janeiro;0-0;D;2.0;0;0;rio_de_janeiro
rio-de-janeiro;1;2020;2020-01-18;FRIBURGUENSE;rio-de-janeiro;AMERICA;rio-de-janeiro;2-2;D;2.0;2;2;rio_de_janeiro
rio-de-janeiro;1;2020;2020-01-18;MADUREIRA;rio-de-janeiro;PORTUGUESA;rio-de-janeiro;1-0;H;2.0;1;0;rio_de_janeiro
rio-de-janeiro;1;2020;2020-01-18;MACAÉ;rio-de-janeiro;FLAMENGO;rio-de-janeiro;0-0;D;2.0;0;0;rio_de_janeiro
rio-de-janeiro;1;2020;2020-01-18;RESENDE;rio-de-janeiro;BOAVISTA;rio-de-janeiro;0-0;D;2.0;0;0;rio_de_janeiro
rio-de-janeiro;1;2020;2020-01-18;VOLTA REDONDA;rio-de-janeiro;BOTAFOGO;rio-de-janeiro;1-0;H;2.0;1;0;rio_de_janeiro
rio-de-janeiro;1;2020;2020-01-19;VASCO;rio-de-janeiro;BANGU;rio-de-janeiro;0-0;D;2.0;0;0;rio_de_janeiro
rio-de-janeiro;1;2020;2020-01-19;CABOFRIENSE;rio-de-janeiro;FLUMINENSE;rio-de-janeiro;0-1;A;2.0;0;1;rio_de_janeiro
rio-de-janeiro;1;2020;2020-01-21;MADUREIRA;rio-de-janeiro;BOTAFOGO;rio-de-janeiro;2-0;H;2.0;2;0;rio_de_janeiro
rio-de-janeiro;1;2020;2020-01-22;VOLTA REDONDA;rio-de-janeiro;CABOFRIENSE;rio-de-janeiro;4-0;H;2.0;4;0;rio_de_janeiro
rio-de-janeiro;1;2020;2020-01-22;MACAÉ;rio-de-janeiro;BOAVISTA;rio-de-janeiro;0-3;A;2.0;0;3;rio_de_janeiro
rio-de-janeiro;1;2020;2020-01-22;VASCO;rio-de-janeiro;FLAMENGO;rio-de-janeiro;0-1;A;2.0;0;1;rio_de_janeiro
rio-de-janeiro;1;2020;2020-01-23;RESENDE;rio-de-janeiro;BANGU;rio-de-janeiro;1-1;D;2.0;1;1;rio_de_janeiro
rio-de-janeiro;1;2020;2020-01-23;FLUMINENSE;rio-de-janeiro;PORTUGUESA;rio-de-janeiro;2-0;H;2.0;2;0;rio_de_janeiro
rio-de-janeiro;1;2020;2020-01-25;NOVA IGUAÇU;rio-de-janeiro;FRIBURGUENSE;rio-de-janeiro;1-2;A;2.0;1;2;rio_de_janeiro
rio-de-janeiro;1;2020;2020-01-25;AMERICA;rio-de-janeiro;AMERICANO;rio-de-janeiro;4-0;H;2.0;4;0;rio_de_janeiro
rio-de-janeiro;1;2020;2020-01-25;CABOFRIENSE;rio-de-janeiro;MADUREIRA;rio-de-janeiro;0-1;A;2.0;0;1;rio_de_janeiro
rio-de-janeiro;1;2020;2020-01-25;FLAMENGO;rio-de-janeiro;VOLTA REDONDA;rio-de-janeiro;3-2;H;2.0;3;2;rio_de_janeiro
rio-de-janeiro;1;2020;2020-01-25;BOAVISTA;rio-de-janeiro;VASCO;rio-de-janeiro;0-1;A;2.0;0;1;rio_de_janeiro
rio-de-janeiro;1;2020;2020-01-26;PORTUGUESA;rio-de-janeiro;RESENDE;rio-de-janeiro;1-0;H;2.0;1;0;rio_de_janeiro
rio-de-janeiro;1;2020;2020-01-26;BANGU;rio-de-janeiro;FLUMINENSE;rio-de-janeiro;1-5;A;2.0;1;5;rio_de_janeiro
rio-de-janeiro;1;2020;2020-01-26;BOTAFOGO;rio-de-janeiro;MACAÉ;rio-de-janeiro;3-1;H;2.0;3;1;rio_de_janeiro
rio-de-janeiro;1;2020;2020-01-28;BOAVISTA;rio-de-janeiro;MADUREIRA;rio-de-janeiro;3-1;H;2.0;3;1;rio_de_janeiro
rio-de-janeiro;1;2020;2020-01-29;PORTUGUESA;rio-de-janeiro;MACAÉ;rio-de-janeiro;4-1;H;2.0;4;1;rio_de_janeiro
rio-de-janeiro;1;2020;2020-01-29;BANGU;rio-de-janeiro;VOLTA REDONDA;rio-de-janeiro;0-1;A;2.0;0;1;rio_de_janeiro
rio-de-janeiro;1;2020;2020-01-29;FLAMENGO;rio-de-janeiro;FLUMINENSE;rio-de-janeiro;0-1;A;2.0;0;1;rio_de_janeiro
rio-de-janeiro;1;2020;2020-01-30;BOTAFOGO;rio-de-janeiro;RESENDE;rio-de-janeiro;2-1;H;2.0;2;1;rio_de_janeiro
rio-de-janeiro;1;2020;2020-01-31;VASCO;rio-de-janeiro;CABOFRIENSE;rio-de-janeiro;0-1;A;2.0;0;1;rio_de_janeiro
rio-de-janeiro;1;2020;2020-02-01;MADUREIRA;rio-de-janeiro;BANGU;rio-de-janeiro;0-0;D;2.0;0;0;rio_de_janeiro
rio-de-janeiro;1;2020;2020-02-01;FLUMINENSE;rio-de-janeiro;BOAVISTA;rio-de-janeiro;0-1;A;2.0;0;1;rio_de_janeiro
rio-de-janeiro;1;2020;2020-02-02;BOTAFOGO;rio-de-janeiro;VASCO;rio-de-janeiro;1-0;H;2.0;1;0;rio_de_janeiro
rio-de-janeiro;1;2020;2020-02-03;MACAÉ;rio-de-janeiro;CABOFRIENSE;rio-de-janeiro;1-0;H;2.0;1;0;rio_de_janeiro
rio-de-janeiro;1;2020;2020-02-03;VOLTA REDONDA;rio-de-janeiro;PORTUGUESA;rio-de-janeiro;2-0;H;2.0;2;0;rio_de_janeiro
rio-de-janeiro;1;2020;2020-02-03;RESENDE;rio-de-janeiro;FLAMENGO;rio-de-janeiro;1-3;A;2.0;1;3;rio_de_janeiro
rio-de-janeiro;1;2020;2020-02-05;FRIBURGUENSE;rio-de-janeiro;AMERICANO;rio-de-janeiro;1-2;A;2.0;1;2;rio_de_janeiro
rio-de-janeiro;1;2020;2020-02-05;AMERICA;rio-de-janeiro;NOVA IGUAÇU;rio-de-janeiro;1-2;A;2.0;1;2;rio_de_janeiro
rio-de-janeiro;1;2020;2020-02-08;NOVA IGUAÇU;rio-de-janeiro;AMERICANO;rio-de-janeiro;0-4;A;2.0;0;4;rio_de_janeiro
rio-de-janeiro;1;2020;2020-02-08;AMERICA;rio-de-janeiro;FRIBURGUENSE;rio-de-janeiro;2-2;D;2.0;2;2;rio_de_janeiro
rio-de-janeiro;1;2020;2020-02-08;BANGU;rio-de-janeiro;MACAÉ;rio-de-janeiro;1-0;H;2.0;1;0;rio_de_janeiro
rio-de-janeiro;1;2020;2020-02-08;FLAMENGO;rio-de-janeiro;MADUREIRA;rio-de-janeiro;2-0;H;2.0;2;0;rio_de_janeiro
rio-de-janeiro;1;2020;2020-02-08;BOAVISTA;rio-de-janeiro;VOLTA REDONDA;rio-de-janeiro;2-1;H;2.0;2;1;rio_de_janeiro
rio-de-janeiro;1;2020;2020-02-09;FLUMINENSE;rio-de-janeiro;BOTAFOGO;rio-de-janeiro;3-0;H;2.0;3;0;rio_de_janeiro
rio-de-janeiro;1;2020;2020-02-09;PORTUGUESA;rio-de-janeiro;VASCO;rio-de-janeiro;2-3;A;2.0;2;3;rio_de_janeiro
rio-de-janeiro;1;2020;2020-02-09;CABOFRIENSE;rio-de-janeiro;RESENDE;rio-de-janeiro;2-3;A;2.0;2;3;rio_de_janeiro
rio-de-janeiro;1;2020;2020-02-12;FLUMINENSE;rio-de-janeiro;FLAMENGO;rio-de-janeiro;2-3;A;2.0;2;3;rio_de_janeiro
rio-de-janeiro;1;2020;2020-02-15;FRIBURGUENSE;rio-de-janeiro;NOVA IGUAÇU;rio-de-janeiro;1-0;H;2.0;1;0;rio_de_janeiro
rio-de-janeiro;1;2020;2020-02-16;BOAVISTA;rio-de-janeiro;VOLTA REDONDA;rio-de-janeiro;1-1;D;2.0;1;1;rio_de_janeiro
rio-de-janeiro;1;2020;2020-02-16;AMERICANO;rio-de-janeiro;AMERICA;rio-de-janeiro;2-0;H;2.0;2;0;rio_de_janeiro
rio-de-janeiro;1;2020;2020-02-19;AMERICANO;rio-de-janeiro;FRIBURGUENSE;rio-de-janeiro;1-2;A;2.0;1;2;rio_de_janeiro
rio-de-janeiro;1;2020;2020-02-19;NOVA IGUAÇU;rio-de-janeiro;AMERICA;rio-de-janeiro;2-2;D;2.0;2;2;rio_de_janeiro
rio-de-janeiro;1;2020;2020-02-22;BOAVISTA;rio-de-janeiro;FLAMENGO;rio-de-janeiro;1-2;A;2.0;1;2;rio_de_janeiro
rio-de-janeiro;1;2020;2020-02-28;BANGU;rio-de-janeiro;PORTUGUESA;rio-de-janeiro;1-0;H;2.0;1;0;rio_de_janeiro
rio-de-janeiro;1;2020;2020-02-28;VOLTA REDONDA;rio-de-janeiro;MACAÉ;rio-de-janeiro;1-0;H;2.0;1;0;rio_de_janeiro
rio-de-janeiro;1;2020;2020-02-29;AMERICANO;rio-de-janeiro;NOVA IGUAÇU;rio-de-janeiro;2-1;H;2.0;2;1;rio_de_janeiro
rio-de-janeiro;1;2020;2020-02-29;CABOFRIENSE;rio-de-janeiro;FLAMENGO;rio-de-janeiro;1-4;A;2.0;1;4;rio_de_janeiro
rio-de-janeiro;1;2020;2020-02-29;RESENDE;rio-de-janeiro;VASCO;rio-de-janeiro;1-1;D;2.0;1;1;rio_de_janeiro
rio-de-janeiro;1;2020;2020-03-01;FLUMINENSE;rio-de-janeiro;MADUREIRA;rio-de-janeiro;5-1;H;2.0;5;1;rio_de_janeiro
rio-de-janeiro;1;2020;2020-03-01;BOTAFOGO;rio-de-janeiro;BOAVISTA;rio-de-janeiro;2-1;H;2.0;2;1;rio_de_janeiro
rio-de-janeiro;1;2020;2020-03-04;AMERICA;rio-de-janeiro;AMERICANO;rio-de-janeiro;0-1;A;2.0;0;1;rio_de_janeiro
rio-de-janeiro;1;2020;2020-03-06;BOAVISTA;rio-de-janeiro;BANGU;rio-de-janeiro;2-1;H;2.0;2;1;rio_de_janeiro
rio-de-janeiro;1;2020;2020-03-07;NOVA IGUAÇU;rio-de-janeiro;AMERICA;rio-de-janeiro;0-2;A;2.0;0;2;rio_de_janeiro
rio-de-janeiro;1;2020;2020-03-07;CABOFRIENSE;rio-de-janeiro;PORTUGUESA;rio-de-janeiro;1-4;A;2.0;1;4;rio_de_janeiro
rio-de-janeiro;1;2020;2020-03-07;MACAÉ;rio-de-janeiro;MADUREIRA;rio-de-janeiro;0-3;A;2.0;0;3;rio_de_janeiro
rio-de-janeiro;1;2020;2020-03-07;FLAMENGO;rio-de-janeiro;BOTAFOGO;rio-de-janeiro;3-0;H;2.0;3;0;rio_de_janeiro
rio-de-janeiro;1;2020;2020-03-08;VOLTA REDONDA;rio-de-janeiro;VASCO;rio-de-janeiro;0-0;D;2.0;0;0;rio_de_janeiro
rio-de-janeiro;1;2020;2020-03-08;FLUMINENSE;rio-de-janeiro;RESENDE;rio-de-janeiro;4-0;H;2.0;4;0;rio_de_janeiro
rio-de-janeiro;1;2020;2020-03-14;NOVA IGUAÇU;rio-de-janeiro;AMERICANO;rio-de-janeiro;1-2;A;2.0;1;2;rio_de_janeiro
rio-de-janeiro;1;2020;2020-03-14;RESENDE;rio-de-janeiro;MACAÉ;rio-de-janeiro;0-1;A;2.0;0;1;rio_de_janeiro
rio-de-janeiro;1;2020;2020-03-14;FLAMENGO;rio-de-janeiro;PORTUGUESA;rio-de-janeiro;2-1;H;2.0;2;1;rio_de_janeiro
rio-de-janeiro;1;2020;2020-03-14;BOAVISTA;rio-de-janeiro;CABOFRIENSE;rio-de-janeiro;2-0;H;2.0;2;0;rio_de_janeiro
rio-de-janeiro;1;2020;2020-03-15;BOTAFOGO;rio-de-janeiro;BANGU;rio-de-janeiro;1-1;D;2.0;1;1;rio_de_janeiro
rio-de-janeiro;1;2020;2020-03-15;VASCO;rio-de-janeiro;FLUMINENSE;rio-de-janeiro;0-2;A;2.0;0;2;rio_de_janeiro
rio-de-janeiro;1;2020;2020-03-16;MADUREIRA;rio-de-janeiro;VOLTA REDONDA;rio-de-janeiro;2-1;H;2.0;2;1;rio_de_janeiro
rio-de-janeiro;1;2020;2020-06-18;BANGU;rio-de-janeiro;FLAMENGO;rio-de-janeiro;0-3;A;2.0;0;3;rio_de_janeiro
rio-de-janeiro;1;2020;2020-06-19;PORTUGUESA;rio-de-janeiro;BOAVISTA;rio-de-janeiro;0-0;D;2.0;0;0;rio_de_janeiro
rio-de-janeiro;1;2020;2020-06-27;AMERICANO;rio-de-janeiro;AMERICA;rio-de-janeiro;0-2;A;2.0;0;2;rio_de_janeiro
rio-de-janeiro;1;2020;2020-06-28;BOTAFOGO;rio-de-janeiro;CABOFRIENSE;rio-de-janeiro;6-2;H;2.0;6;2;rio_de_janeiro
rio-de-janeiro;1;2020;2020-06-28;MADUREIRA;rio-de-janeiro;RESENDE;rio-de-janeiro;0-2;A;2.0;0;2;rio_de_janeiro
rio-de-janeiro;1;2020;2020-06-28;VASCO;rio-de-janeiro;MACAÉ;rio-de-janeiro;3-1;H;2.0;3;1;rio_de_janeiro
rio-de-janeiro;1;2020;2020-06-28;FLUMINENSE;rio-de-janeiro;VOLTA REDONDA;rio-de-janeiro;0-3;A;2.0;0;3;rio_de_janeiro
rio-de-janeiro;1;2020;2020-07-01;BANGU;rio-de-janeiro;CABOFRIENSE;rio-de-janeiro;1-0;H;2.0;1;0;rio_de_janeiro
rio-de-janeiro;1;2020;2020-07-01;FLAMENGO;rio-de-janeiro;BOAVISTA;rio-de-janeiro;2-0;H;2.0;2;0;rio_de_janeiro
rio-de-janeiro;1;2020;2020-07-01;PORTUGUESA;rio-de-janeiro;BOTAFOGO;rio-de-janeiro;0-0;D;2.0;0;0;rio_de_janeiro
rio-de-janeiro;1;2020;2020-07-02;MACAÉ;rio-de-janeiro;FLUMINENSE;rio-de-janeiro;0-0;D;2.0;0;0;rio_de_janeiro
rio-de-janeiro;1;2020;2020-07-02;VASCO;rio-de-janeiro;MADUREIRA;rio-de-janeiro;1-0;H;2.0;1;0;rio_de_janeiro
rio-de-janeiro;1;2020;2020-07-02;VOLTA REDONDA;rio-de-janeiro;RESENDE;rio-de-janeiro;2-1;H;2.0;2;1;rio_de_janeiro
rio-de-janeiro;1;2020;2020-07-04;AMERICA;rio-de-janeiro;NOVA IGUAÇU;rio-de-janeiro;1-1;D;2.0;1;1;rio_de_janeiro
rio-de-janeiro;1;2020;2020-07-05;FLAMENGO;rio-de-janeiro;VOLTA REDONDA;rio-de-janeiro;2-0;H;2.0;2;0;rio_de_janeiro
rio-de-janeiro;1;2020;2020-07-05;FLUMINENSE;rio-de-janeiro;BOTAFOGO;rio-de-janeiro;0-0;D;2.0;0;0;rio_de_janeiro
rio-de-janeiro;1;2020;2020-07-08;FLUMINENSE;rio-de-janeiro;FLAMENGO;rio-de-janeiro;1-1(3-2 Pen.);D;2.0;1;1;rio_de_janeiro
rio-de-janeiro;1;2020;2020-07-12;FLUMINENSE;rio-de-janeiro;FLAMENGO;rio-de-janeiro;1-2;A;2.0;1;2;rio_de_janeiro
rio-de-janeiro;1;2020;2020-07-15;FLAMENGO;rio-de-janeiro;FLUMINENSE;rio-de-janeiro;1-0;H;2.0;1;0;rio_de_janeiro
rio-de-janeiro;0;2025;2025-06-25;NITEROIENSE;rio-de-janeiro;AMERICA;rio-de-janeiro;0-0;D;1.0;0;0;rio_de_janeiro
rio-de-janeiro;0;2025;2025-06-25;PADUANO;rio-de-janeiro;CABOFRIENSE;rio-de-janeiro;1-1;D;1.0;1;1;rio_de_janeiro
rio-de-janeiro;0;2025;2025-06-25;SÃO GONÇALO;rio-de-janeiro;OLARIA;rio-de-janeiro;1-0;H;1.0;1;0;rio_de_janeiro
rio-de-janeiro;0;2025;2025-06-25;CARAPEBUS;rio-de-janeiro;DUQUE DE CAXIAS;rio-de-janeiro;1-0;H;1.0;1;0;rio_de_janeiro
rio-de-janeiro;0;2025;2025-06-25;CAMPO GRANDE;rio-de-janeiro;AMERICANO;rio-de-janeiro;2-0;H;1.0;2;0;rio_de_janeiro
rio-de-janeiro;0;2025;2025-06-25;PÉROLAS NEGRAS;rio-de-janeiro;RESENDE;rio-de-janeiro;0-2;A;1.0;0;2;rio_de_janeiro
rio-de-janeiro;0;2025;2025-06-26;BONSUCESSO;rio-de-janeiro;ARARUAMA;rio-de-janeiro;0-0;D;1.0;0;0;rio_de_janeiro
rio-de-janeiro;0;2025;2025-06-26;UNIVASSOURAS ARTSUL;rio-de-janeiro;PETRÓPOLIS;rio-de-janeiro;0-0;D;1.0;0;0;rio_de_janeiro
rio-de-janeiro;0;2025;2025-07-02;AMERICA;rio-de-janeiro;NITEROIENSE;rio-de-janeiro;2-0;H;1.0;2;0;rio_de_janeiro
rio-de-janeiro;0;2025;2025-07-02;CABOFRIENSE;rio-de-janeiro;PADUANO;rio-de-janeiro;1-0;H;1.0;1;0;rio_de_janeiro
rio-de-janeiro;0;2025;2025-07-02;OLARIA;rio-de-janeiro;SÃO GONÇALO;rio-de-janeiro;5-0;H;1.0;5;0;rio_de_janeiro
rio-de-janeiro;0;2025;2025-07-02;PETRÓPOLIS;rio-de-janeiro;UNIVASSOURAS ARTSUL;rio-de-janeiro;2-0;H;1.0;2;0;rio_de_janeiro
rio-de-janeiro;0;2025;2025-07-02;DUQUE DE CAXIAS;rio-de-janeiro;CARAPEBUS;rio-de-janeiro;2-0;H;1.0;2;0;rio_de_janeiro
rio-de-janeiro;0;2025;2025-07-02;AMERICANO;rio-de-janeiro;CAMPO GRANDE;rio-de-janeiro;2-0(5-6 Pen.);H;1.0;2;0;rio_de_janeiro
rio-de-janeiro;0;2025;2025-07-02;RESENDE;rio-de-janeiro;PÉROLAS NEGRAS;rio-de-janeiro;2-1;H;1.0;2;1;rio_de_janeiro
rio-de-janeiro;0;2025;2025-07-02;ARARUAMA;rio-de-janeiro;BONSUCESSO;rio-de-janeiro;0-0(2-3 Pen.);D;1.0;0;0;rio_de_janeiro
rio-de-janeiro;0;2025;2025-07-30;AMERICA;rio-de-janeiro;AUDAX RIO;rio-de-janeiro;0-0;D;1.0;0;0;rio_de_janeiro
rio-de-janeiro;0;2025;2025-07-30;CABOFRIENSE;rio-de-janeiro;BOAVISTA;rio-de-janeiro;0-0;D;1.0;0;0;rio_de_janeiro
rio-de-janeiro;0;2025;2025-07-30;OLARIA;rio-de-janeiro;NOVA IGUAÇU;rio-de-janeiro;0-0;D;1.0;0;0;rio_de_janeiro
rio-de-janeiro;0;2025;2025-07-30;PETRÓPOLIS;rio-de-janeiro;MARICÁ;rio-de-janeiro;0-3;A;1.0;0;3;rio_de_janeiro
rio-de-janeiro;0;2025;2025-07-30;DUQUE DE CAXIAS;rio-de-janeiro;MADUREIRA;rio-de-janeiro;0-2;A;1.0;0;2;rio_de_janeiro
rio-de-janeiro;0;2025;2025-07-30;CAMPO GRANDE;rio-de-janeiro;BANGU;rio-de-janeiro;0-1;A;1.0;0;1;rio_de_janeiro
rio-de-janeiro;0;2025;2025-07-30;RESENDE;rio-de-janeiro;PORTUGUESA;rio-de-janeiro;2-3;A;1.0;2;3;rio_de_janeiro
rio-de-janeiro;0;2025;2025-08-13;AUDAX RIO;rio-de-janeiro;AMERICA;rio-de-janeiro;0-2;A;1.0;0;2;rio_de_janeiro
rio-de-janeiro;0;2025;2025-08-13;BOAVISTA;rio-de-janeiro;CABOFRIENSE;rio-de-janeiro;1-2;A;1.0;1;2;rio_de_janeiro
