origem;destino;dist_reta_km;dist_rod_km;tempo_rod_h
São Caetano do Sul/SAO_PAULO;Itabira/MINAS_GERAIS;562.7;691.47;9.73
São Caetano do Sul/SAO_PAULO;Santa Luzia/MINAS_GERAIS;510.37;608.19;8.39
São Caetano do Sul/SAO_PAULO;Verê/PARANA;684.66;869.45;11.75
São Caetano do Sul/SAO_PAULO;Araruama/RIO_DE_JANEIRO;440.75;542.9;7.26
São Caetano do Sul/SAO_PAULO;Porto União/SANTA_CATARINA;539.07;653.57;8.81
São Caetano do Sul/SAO_PAULO;Leme/SAO_PAULO;179.5;198.93;2.55
São Caetano do Sul/SAO_PAULO;Itapemirim/ESPIRITO_SANTO;666.51;774.01;11.78
São Caetano do Sul/SAO_PAULO;Fernandópolis/SAO_PAULO;530.41;567.01;6.88
São Caetano do Sul/SAO_PAULO;Tupã/SAO_PAULO;445.45;527.62;6.46
São Caetano do Sul/SAO_PAULO;Campo Mourão/PARANA;593.29;742.73;9.24
São Caetano do Sul/SAO_PAULO;Ouvidor/GOIAS;619.59;712.24;8.88
São Caetano do Sul/SAO_PAULO;Nova Serrana/MINAS_GERAIS;446.1;551.34;7.76
São Caetano do Sul/SAO_PAULO;Curitiba/SERGIPE;339.11;414.02;5.93
São Caetano do Sul/SAO_PAULO;Niterói/RIO_DE_JANEIRO;364.3;444.0;5.85
São Caetano do Sul/SAO_PAULO;Itaboraí/RIO_DE_JANEIRO;392.71;475.79;6.31
São Caetano do Sul/SAO_PAULO;Amparo/SAO_PAULO;103.18;136.43;2.28
São Caetano do Sul/SAO_PAULO;Manhuaçu/MINAS_GERAIS;598.06;741.21;11.18
São Caetano do Sul/SAO_PAULO;Santa Cruz do Rio Pardo/SAO_PAULO;322.94;354.72;4.21
São Caetano do Sul/SAO_PAULO;Itaúna/MINAS_GERAIS;443.42;548.49;7.46
São Caetano do Sul/SAO_PAULO;Atibaia/SAO_PAULO;55.79;70.2;1.19
São Caetano do Sul/SAO_PAULO;Três Corações/MINAS_GERAIS;252.4;310.0;4.12
São Caetano do Sul/SAO_PAULO;Osvaldo Cruz/SAO_PAULO;485.0;571.1;7.11
São Caetano do Sul/SAO_PAULO;Itararé/SAO_PAULO;286.3;354.56;4.74
São Caetano do Sul/SAO_PAULO;Rio das Ostras/RIO_DE_JANEIRO;489.69;593.01;7.96
São Caetano do Sul/SAO_PAULO;Mesquita/RIO_DE_JANEIRO;334.33;406.29;5.33
São Caetano do Sul/SAO_PAULO;Araxá/MINAS_GERAIS;447.62;575.31;7.33
São Caetano do Sul/SAO_PAULO;Imbituba/SANTA_CATARINA;553.68;775.28;10.58
São Caetano do Sul/SAO_PAULO;Santa Rita do Sapucaí/MINAS_GERAIS;175.91;225.86;3.03
São Caetano do Sul/SAO_PAULO;Queimados/RIO_DE_JANEIRO;324.76;390.18;5.11
São Caetano do Sul/SAO_PAULO;Castelo/ESPIRITO_SANTO;648.65;772.93;11.89
São Caetano do Sul/SAO_PAULO;Casimiro de Abreu/RIO_DE_JANEIRO;465.23;558.92;7.37
São Caetano do Sul/SAO_PAULO;Vacaria/RIO_GRANDE_DO_SUL;695.56;877.13;13.23
São Caetano do Sul/SAO_PAULO;São João Batista/SANTA_CATARINA;465.98;666.08;9.46
São Caetano do Sul/SAO_PAULO;Navegantes/SANTA_CATARINA;419.17;607.16;8.39
São Caetano do Sul/SAO_PAULO;Andradina/SAO_PAULO;579.59;637.46;7.7
São Caetano do Sul/SAO_PAULO;Mogi Mirim/SAO_PAULO;137.06;166.42;2.19
São Caetano do Sul/SAO_PAULO;Ouro Branco/MINAS_GERAIS;453.58;597.18;8.62
São Caetano do Sul/SAO_PAULO;Araguari/MINAS_GERAIS;575.57;630.17;7.81
São Caetano do Sul/SAO_PAULO;Passos/MINAS_GERAIS;321.15;399.46;5.21
São Caetano do Sul/SAO_PAULO;Três Lagoas/MATO_GROSSO_DO_SUL;614.67;682.39;8.49
São Caetano do Sul/SAO_PAULO;Bataguassu/MATO_GROSSO_DO_SUL;636.93;682.65;8.13
São Caetano do Sul/SAO_PAULO;Canoinhas/SANTA_CATARINA;478.75;604.23;8.28
São Caetano do Sul/SAO_PAULO;Paraíba do Sul/RIO_DE_JANEIRO;373.37;423.57;5.91
São Caetano do Sul/SAO_PAULO;Águas de Lindóia/SAO_PAULO;126.41;161.13;2.67
São Caetano do Sul/SAO_PAULO;Capão Bonito/SAO_PAULO;185.71;241.2;3.3
São Caetano do Sul/SAO_PAULO;Coronel Fabriciano/MINAS_GERAIS;611.04;786.56;11.22
São Caetano do Sul/SAO_PAULO;São Gotardo/MINAS_GERAIS;480.95;655.03;9.4
São Caetano do Sul/SAO_PAULO;Orleans/SANTA_CATARINA;591.2;870.41;11.87
São Caetano do Sul/SAO_PAULO;Itaperuna/RIO_DE_JANEIRO;551.36;635.89;9.48
Petrópolis/RIO_DE_JANEIRO;Campos dos Goytacazes/RIO_DE_JANEIRO;207.93;296.04;4.69
Petrópolis/RIO_DE_JANEIRO;Cabo Frio/RIO_DE_JANEIRO;125.68;173.03;2.96
Petrópolis/RIO_DE_JANEIRO;Nova Venécia/ESPIRITO_SANTO;511.09;691.17;11.45
Petrópolis/RIO_DE_JANEIRO;Americana/SAO_PAULO;427.88;544.6;6.81
Petrópolis/RIO_DE_JANEIRO;Indaiatuba/SAO_PAULO;418.99;543.98;6.77
Petrópolis/RIO_DE_JANEIRO;Rio Claro/SAO_PAULO;451.21;591.78;7.4
Petrópolis/RIO_DE_JANEIRO;Cariacica/ESPIRITO_SANTO;374.04;479.27;7.82
Petrópolis/RIO_DE_JANEIRO;Porto Feliz/SAO_PAULO;452.45;558.45;7.0
Petrópolis/RIO_DE_JANEIRO;Catalão/GOIAS;691.81;1106.56;13.58
Petrópolis/RIO_DE_JANEIRO;Lins/SAO_PAULO;683.58;872.58;10.6
Petrópolis/RIO_DE_JANEIRO;São Carlos/SAO_PAULO;488.15;648.41;8.08
Petrópolis/RIO_DE_JANEIRO;Patos de Minas/MINAS_GERAIS;556.41;750.59;11.41
Petrópolis/RIO_DE_JANEIRO;Osasco/SAO_PAULO;387.49;463.32;5.91
Petrópolis/RIO_DE_JANEIRO;Sertãozinho/SAO_PAULO;519.41;751.82;9.38
Petrópolis/RIO_DE_JANEIRO;Suzano/SAO_PAULO;340.86;432.91;5.48
Petrópolis/RIO_DE_JANEIRO;Betim/MINAS_GERAIS;299.73;392.39;5.69
Petrópolis/RIO_DE_JANEIRO;Vila Velha/ESPIRITO_SANTO;384.12;487.76;7.97
Petrópolis/RIO_DE_JANEIRO;Taubaté/SAO_PAULO;250.78;317.98;4.1
Petrópolis/RIO_DE_JANEIRO;Jaú/SAO_PAULO;554.39;712.25;8.84
Petrópolis/RIO_DE_JANEIRO;Nova Friburgo/RIO_DE_JANEIRO;70.98;125.73;2.4
Petrópolis/RIO_DE_JANEIRO;Macaé/RIO_DE_JANEIRO;144.38;207.87;3.29
Petrópolis/RIO_DE_JANEIRO;Barretos/SAO_PAULO;598.46;840.23;10.32
Petrópolis/RIO_DE_JANEIRO;Jundiaí/SAO_PAULO;388.44;496.98;6.27
Petrópolis/RIO_DE_JANEIRO;Paranaguá/PARANA;637.23;891.5;11.82
Petrópolis/RIO_DE_JANEIRO;Catanduva/SAO_PAULO;618.12;801.76;9.89
Petrópolis/RIO_DE_JANEIRO;São José do Rio Preto/SAO_PAULO;668.32;854.99;10.52
Petrópolis/RIO_DE_JANEIRO;Itapira/SAO_PAULO;374.98;567.76;7.13
Petrópolis/RIO_DE_JANEIRO;Taquaritinga/SAO_PAULO;563.05;748.54;9.29
Petrópolis/RIO_DE_JANEIRO;Juiz de Fora/MINAS_GERAIS;83.87;115.26;1.6
Petrópolis/RIO_DE_JANEIRO;Mauá/SAO_PAULO;360.09;465.15;5.87
Petrópolis/RIO_DE_JANEIRO;Ipatinga/MINAS_GERAIS;342.88;498.4;8.18
Petrópolis/RIO_DE_JANEIRO;São José dos Pinhais/PARANA;699.01;861.98;11.23
Petrópolis/RIO_DE_JANEIRO;Matão/SAO_PAULO;544.69;720.32;8.95
Petrópolis/RIO_DE_JANEIRO;Nova Lima/MINAS_GERAIS;287.46;377.74;5.51
Petrópolis/RIO_DE_JANEIRO;Santo Antônio de Pádua/RIO_DE_JANEIRO;148.47;193.45;3.17
Petrópolis/RIO_DE_JANEIRO;Linhares/ESPIRITO_SANTO;472.47;613.24;10.02
Petrópolis/RIO_DE_JANEIRO;Guarulhos/SAO_PAULO;359.62;433.02;5.53
Petrópolis/RIO_DE_JANEIRO;Bebedouro/SAO_PAULO;574.68;796.46;9.82
Petrópolis/RIO_DE_JANEIRO;Franca/SAO_PAULO;488.58;811.99;10.0
Petrópolis/RIO_DE_JANEIRO;Guaratinguetá/SAO_PAULO;209.67;273.85;3.56
Petrópolis/RIO_DE_JANEIRO;Pinheiros/ESPIRITO_SANTO;548.28;738.12;12.17
Petrópolis/RIO_DE_JANEIRO;Carapebus/RIO_DE_JANEIRO;163.07;236.86;3.77
Petrópolis/RIO_DE_JANEIRO;Contagem/MINAS_GERAIS;299.02;376.79;5.47
Petrópolis/RIO_DE_JANEIRO;Muriaé/MINAS_GERAIS;173.01;230.41;3.74
Petrópolis/RIO_DE_JANEIRO;Belford Roxo/RIO_DE_JANEIRO;36.62;52.41;0.88
Petrópolis/RIO_DE_JANEIRO;Ubá/MINAS_GERAIS;155.19;241.9;4.01
Petrópolis/RIO_DE_JANEIRO;Cachoeiro de Itapemirim/ESPIRITO_SANTO;281.85;370.38;6.08
Petrópolis/RIO_DE_JANEIRO;Santa Bárbara d'Oeste/SAO_PAULO;436.58;552.4;6.93
Petrópolis/RIO_DE_JANEIRO;Jacareí/SAO_PAULO;299.26;374.09;4.78
Petrópolis/RIO_DE_JANEIRO;Araras/SAO_PAULO;432.81;585.19;7.32
Petrópolis/RIO_DE_JANEIRO;Caieiras/SAO_PAULO;377.12;475.96;6.13
Petrópolis/RIO_DE_JANEIRO;Nilópolis/RIO_DE_JANEIRO;41.13;57.6;0.99
Petrópolis/RIO_DE_JANEIRO;Angra dos Reis/RIO_DE_JANEIRO;129.54;181.48;2.93
Petrópolis/RIO_DE_JANEIRO;Batatais/SAO_PAULO;489.49;766.92;9.49
Petrópolis/RIO_DE_JANEIRO;Itabirito/MINAS_GERAIS;258.12;337.27;5.18
Petrópolis/RIO_DE_JANEIRO;Olímpia/SAO_PAULO;625.05;852.85;10.59
Petrópolis/RIO_DE_JANEIRO;Colatina/ESPIRITO_SANTO;422.13;567.4;9.44
Petrópolis/RIO_DE_JANEIRO;Santana de Parnaíba/SAO_PAULO;397.36;482.07;6.22
Petrópolis/RIO_DE_JANEIRO;Barra Mansa/RIO_DE_JANEIRO;102.41;149.76;2.09
Petrópolis/RIO_DE_JANEIRO;Mogi das Cruzes/SAO_PAULO;328.44;418.16;5.41
Petrópolis/RIO_DE_JANEIRO;Divinópolis/MINAS_GERAIS;315.88;433.3;6.62
Petrópolis/RIO_DE_JANEIRO;Uberaba/MINAS_GERAIS;580.42;895.21;11.01
Petrópolis/RIO_DE_JANEIRO;Magé/RIO_DE_JANEIRO;21.57;42.52;0.93
Petrópolis/RIO_DE_JANEIRO;Paraty/RIO_DE_JANEIRO;176.25;273.41;4.4
Petrópolis/RIO_DE_JANEIRO;Montes Claros/MINAS_GERAIS;642.72;786.2;11.25
Petrópolis/RIO_DE_JANEIRO;São Mateus/ESPIRITO_SANTO;543.81;694.63;11.41
Petrópolis/RIO_DE_JANEIRO;Armação dos Búzios/RIO_DE_JANEIRO;135.87;196.48;3.41
Petrópolis/RIO_DE_JANEIRO;Arraial do Cabo/RIO_DE_JANEIRO;129.23;183.92;3.17
Petrópolis/RIO_DE_JANEIRO;Itabira/MINAS_GERAIS;320.2;482.46;7.19
Petrópolis/RIO_DE_JANEIRO;Santa Luzia/MINAS_GERAIS;310.57;394.56;5.84
Petrópolis/RIO_DE_JANEIRO;Teófilo Otoni/MINAS_GERAIS;543.32;658.4;10.62
Petrópolis/RIO_DE_JANEIRO;Araruama/RIO_DE_JANEIRO;95.27;137.94;2.39
Petrópolis/RIO_DE_JANEIRO;Leme/SAO_PAULO;435.38;603.5;7.52
Petrópolis/RIO_DE_JANEIRO;Itapemirim/ESPIRITO_SANTO;304.41;391.62;6.46
Petrópolis/RIO_DE_JANEIRO;Ouvidor/GOIAS;686.51;1116.82;13.85
Petrópolis/RIO_DE_JANEIRO;Nova Serrana/MINAS_GERAIS;346.38;486.14;7.15
Petrópolis/RIO_DE_JANEIRO;Curitiba/SERGIPE;699.5;856.57;11.27
Petrópolis/RIO_DE_JANEIRO;Niterói/RIO_DE_JANEIRO;42.6;74.52;1.16
Petrópolis/RIO_DE_JANEIRO;Itaboraí/RIO_DE_JANEIRO;42.75;70.83;1.44
Petrópolis/RIO_DE_JANEIRO;Amparo/SAO_PAULO;369.05;512.74;6.74
Petrópolis/RIO_DE_JANEIRO;Manhuaçu/MINAS_GERAIS;275.02;358.82;5.86
Petrópolis/RIO_DE_JANEIRO;Santa Cruz do Rio Pardo/SAO_PAULO;664.34;786.11;9.42
Petrópolis/RIO_DE_JANEIRO;Itaúna/MINAS_GERAIS;305.91;441.2;6.47
Petrópolis/RIO_DE_JANEIRO;Atibaia/SAO_PAULO;352.65;444.38;5.61
Petrópolis/RIO_DE_JANEIRO;Três Corações/MINAS_GERAIS;232.01;386.34;5.79
Petrópolis/RIO_DE_JANEIRO;Itararé/SAO_PAULO;654.08;785.96;9.95
Petrópolis/RIO_DE_JANEIRO;Jaguaré/ESPIRITO_SANTO;512.69;679.82;11.13
Petrópolis/RIO_DE_JANEIRO;Rio das Ostras/RIO_DE_JANEIRO;127.11;188.05;3.09
Petrópolis/RIO_DE_JANEIRO;Mesquita/RIO_DE_JANEIRO;40.4;59.41;1.0
Petrópolis/RIO_DE_JANEIRO;Araxá/MINAS_GERAIS;507.11;714.34;10.82
Petrópolis/RIO_DE_JANEIRO;Santa Rita do Sapucaí/MINAS_GERAIS;261.76;382.3;5.02
Petrópolis/RIO_DE_JANEIRO;Queimados/RIO_DE_JANEIRO;45.27;74.45;1.15
Petrópolis/RIO_DE_JANEIRO;Castelo/ESPIRITO_SANTO;295.12;390.53;6.57
Petrópolis/RIO_DE_JANEIRO;Casimiro de Abreu/RIO_DE_JANEIRO;100.2;153.96;2.5
Petrópolis/RIO_DE_JANEIRO;Mogi Mirim/SAO_PAULO;389.04;556.11;6.94
Petrópolis/RIO_DE_JANEIRO;Ouro Branco/MINAS_GERAIS;226.74;298.66;4.23
Petrópolis/RIO_DE_JANEIRO;Minas Novas/MINAS_GERAIS;588.52;882.37;12.84
Petrópolis/RIO_DE_JANEIRO;Araguari/MINAS_GERAIS;674.68;1034.74;12.78
Petrópolis/RIO_DE_JANEIRO;Passos/MINAS_GERAIS;406.61;636.07;9.01
Petrópolis/RIO_DE_JANEIRO;Paraíba do Sul/RIO_DE_JANEIRO;40.17;74.23;1.13
Petrópolis/RIO_DE_JANEIRO;Águas de Lindóia/SAO_PAULO;355.68;506.42;7.04
Petrópolis/RIO_DE_JANEIRO;Capão Bonito/SAO_PAULO;554.27;672.59;8.51
Petrópolis/RIO_DE_JANEIRO;Coronel Fabriciano/MINAS_GERAIS;335.82;497.25;8.18
Petrópolis/RIO_DE_JANEIRO;Pirapora/MINAS_GERAIS;599.21;711.45;10.29
Petrópolis/RIO_DE_JANEIRO;São Gotardo/MINAS_GERAIS;463.08;658.06;9.95
Petrópolis/RIO_DE_JANEIRO;Itaperuna/RIO_DE_JANEIRO;196.17;253.5;4.16
Petrópolis/RIO_DE_JANEIRO;Teixeira de Freitas/BAHIA;657.07;841.92;13.8
Campos dos Goytacazes/RIO_DE_JANEIRO;Cabo Frio/RIO_DE_JANEIRO;143.21;177.47;3.26
Campos dos Goytacazes/RIO_DE_JANEIRO;Nova Venécia/ESPIRITO_SANTO;352.24;463.96;7.79
Campos dos Goytacazes/RIO_DE_JANEIRO;Americana/SAO_PAULO;628.44;792.76;10.36
Campos dos Goytacazes/RIO_DE_JANEIRO;Indaiatuba/SAO_PAULO;623.22;792.14;10.33
Campos dos Goytacazes/RIO_DE_JANEIRO;Rio Claro/SAO_PAULO;647.32;839.94;10.96
Campos dos Goytacazes/RIO_DE_JANEIRO;Cariacica/ESPIRITO_SANTO;184.83;232.95;3.85
Campos dos Goytacazes/RIO_DE_JANEIRO;Porto Feliz/SAO_PAULO;657.2;806.62;10.56
Campos dos Goytacazes/RIO_DE_JANEIRO;São Carlos/SAO_PAULO;678.31;896.58;11.64
Campos dos Goytacazes/RIO_DE_JANEIRO;Patos de Minas/MINAS_GERAIS;646.53;951.08;14.94
Campos dos Goytacazes/RIO_DE_JANEIRO;Osasco/SAO_PAULO;594.88;711.49;9.47
Campos dos Goytacazes/RIO_DE_JANEIRO;Sertãozinho/SAO_PAULO;693.37;999.98;12.93
Campos dos Goytacazes/RIO_DE_JANEIRO;Suzano/SAO_PAULO;548.65;681.08;9.04
Campos dos Goytacazes/RIO_DE_JANEIRO;Betim/MINAS_GERAIS;358.71;490.2;9.2
Campos dos Goytacazes/RIO_DE_JANEIRO;Vila Velha/ESPIRITO_SANTO;191.69;241.44;3.99
Campos dos Goytacazes/RIO_DE_JANEIRO;Taubaté/SAO_PAULO;457.26;566.15;7.65
Campos dos Goytacazes/RIO_DE_JANEIRO;Nova Friburgo/RIO_DE_JANEIRO;137.07;199.07;3.23
Campos dos Goytacazes/RIO_DE_JANEIRO;Macaé/RIO_DE_JANEIRO;82.58;103.75;1.68
Campos dos Goytacazes/RIO_DE_JANEIRO;Jundiaí/SAO_PAULO;593.86;745.14;9.82
Campos dos Goytacazes/RIO_DE_JANEIRO;Itapira/SAO_PAULO;571.79;815.93;10.69
Campos dos Goytacazes/RIO_DE_JANEIRO;Juiz de Fora/MINAS_GERAIS;209.15;315.75;5.13
Campos dos Goytacazes/RIO_DE_JANEIRO;Mauá/SAO_PAULO;567.98;713.32;9.43
Campos dos Goytacazes/RIO_DE_JANEIRO;Ipatinga/MINAS_GERAIS;283.71;424.83;7.23
Campos dos Goytacazes/RIO_DE_JANEIRO;Nova Lima/MINAS_GERAIS;327.89;456.78;8.66
Campos dos Goytacazes/RIO_DE_JANEIRO;Santo Antônio de Pádua/RIO_DE_JANEIRO;92.03;120.79;2.22
Campos dos Goytacazes/RIO_DE_JANEIRO;Linhares/ESPIRITO_SANTO;293.37;366.92;6.04
Campos dos Goytacazes/RIO_DE_JANEIRO;Guarulhos/SAO_PAULO;566.99;681.19;9.09
Campos dos Goytacazes/RIO_DE_JANEIRO;Franca/SAO_PAULO;645.16;1060.15;13.55
Campos dos Goytacazes/RIO_DE_JANEIRO;Guaratinguetá/SAO_PAULO;414.84;522.02;7.12
Campos dos Goytacazes/RIO_DE_JANEIRO;Pinheiros/ESPIRITO_SANTO;389.11;510.91;8.51
Campos dos Goytacazes/RIO_DE_JANEIRO;Carapebus/RIO_DE_JANEIRO;56.47;88.24;1.44
Campos dos Goytacazes/RIO_DE_JANEIRO;Contagem/MINAS_GERAIS;348.7;474.6;8.97
Campos dos Goytacazes/RIO_DE_JANEIRO;Muriaé/MINAS_GERAIS;127.96;164.84;2.9
Campos dos Goytacazes/RIO_DE_JANEIRO;Belford Roxo/RIO_DE_JANEIRO;240.9;297.94;4.34
Campos dos Goytacazes/RIO_DE_JANEIRO;Ubá/MINAS_GERAIS;181.36;246.39;4.6
Campos dos Goytacazes/RIO_DE_JANEIRO;Cachoeiro de Itapemirim/ESPIRITO_SANTO;103.77;124.06;2.1
Campos dos Goytacazes/RIO_DE_JANEIRO;Santa Bárbara d'Oeste/SAO_PAULO;637.19;800.57;10.49
Campos dos Goytacazes/RIO_DE_JANEIRO;Jacareí/SAO_PAULO;506.7;622.26;8.34
Campos dos Goytacazes/RIO_DE_JANEIRO;Araras/SAO_PAULO;628.19;833.36;10.88
Campos dos Goytacazes/RIO_DE_JANEIRO;Caieiras/SAO_PAULO;583.85;724.13;9.69
Campos dos Goytacazes/RIO_DE_JANEIRO;Nilópolis/RIO_DE_JANEIRO;243.9;298.08;4.38
Campos dos Goytacazes/RIO_DE_JANEIRO;Angra dos Reis/RIO_DE_JANEIRO;337.39;420.38;6.46
Campos dos Goytacazes/RIO_DE_JANEIRO;Batatais/SAO_PAULO;656.06;1015.09;13.05
Campos dos Goytacazes/RIO_DE_JANEIRO;Itabirito/MINAS_GERAIS;307.26;414.16;7.93
Campos dos Goytacazes/RIO_DE_JANEIRO;Colatina/ESPIRITO_SANTO;256.81;340.19;5.78
Campos dos Goytacazes/RIO_DE_JANEIRO;Santana de Parnaíba/SAO_PAULO;604.27;730.24;9.77
Campos dos Goytacazes/RIO_DE_JANEIRO;Barra Mansa/RIO_DE_JANEIRO;305.98;397.93;5.65
Campos dos Goytacazes/RIO_DE_JANEIRO;Mogi das Cruzes/SAO_PAULO;536.27;666.33;8.97
Campos dos Goytacazes/RIO_DE_JANEIRO;Divinópolis/MINAS_GERAIS;411.52;633.79;10.14
Campos dos Goytacazes/RIO_DE_JANEIRO;Magé/RIO_DE_JANEIRO;202.56;254.59;3.81
Campos dos Goytacazes/RIO_DE_JANEIRO;Paraty/RIO_DE_JANEIRO;383.94;521.58;7.95
Campos dos Goytacazes/RIO_DE_JANEIRO;Montes Claros/MINAS_GERAIS;616.92;913.95;14.28
Campos dos Goytacazes/RIO_DE_JANEIRO;São Mateus/ESPIRITO_SANTO;370.62;448.31;7.43
Campos dos Goytacazes/RIO_DE_JANEIRO;Armação dos Búzios/RIO_DE_JANEIRO;123.18;177.36;3.24
Campos dos Goytacazes/RIO_DE_JANEIRO;Arraial do Cabo/RIO_DE_JANEIRO;151.7;198.96;3.55
Campos dos Goytacazes/RIO_DE_JANEIRO;Itabira/MINAS_GERAIS;309.53;445.63;7.8
Campos dos Goytacazes/RIO_DE_JANEIRO;Santa Luzia/MINAS_GERAIS;343.21;510.23;8.77
Campos dos Goytacazes/RIO_DE_JANEIRO;Teófilo Otoni/MINAS_GERAIS;432.63;584.84;9.67
Campos dos Goytacazes/RIO_DE_JANEIRO;Araruama/RIO_DE_JANEIRO;161.6;211.27;3.39
Campos dos Goytacazes/RIO_DE_JANEIRO;Leme/SAO_PAULO;628.02;851.67;11.08
Campos dos Goytacazes/RIO_DE_JANEIRO;Itapemirim/ESPIRITO_SANTO;113.87;145.3;2.48
Campos dos Goytacazes/RIO_DE_JANEIRO;Nova Serrana/MINAS_GERAIS;434.21;583.95;10.66
Campos dos Goytacazes/RIO_DE_JANEIRO;Niterói/RIO_DE_JANEIRO;221.09;260.61;3.82
Campos dos Goytacazes/RIO_DE_JANEIRO;Itaboraí/RIO_DE_JANEIRO;191.55;224.64;3.33
Campos dos Goytacazes/RIO_DE_JANEIRO;Amparo/SAO_PAULO;569.81;760.91;10.29
Campos dos Goytacazes/RIO_DE_JANEIRO;Manhuaçu/MINAS_GERAIS;181.52;255.77;4.38
Campos dos Goytacazes/RIO_DE_JANEIRO;Itaúna/MINAS_GERAIS;386.46;539.01;9.97
Campos dos Goytacazes/RIO_DE_JANEIRO;Atibaia/SAO_PAULO;558.07;692.55;9.17
Campos dos Goytacazes/RIO_DE_JANEIRO;Três Corações/MINAS_GERAIS;406.21;586.82;9.32
Campos dos Goytacazes/RIO_DE_JANEIRO;Jaguaré/ESPIRITO_SANTO;342.01;433.5;7.15
Campos dos Goytacazes/RIO_DE_JANEIRO;Rio das Ostras/RIO_DE_JANEIRO;105.44;132.61;2.13
Campos dos Goytacazes/RIO_DE_JANEIRO;Mesquita/RIO_DE_JANEIRO;244.81;303.27;4.44
Campos dos Goytacazes/RIO_DE_JANEIRO;Araxá/MINAS_GERAIS;632.56;914.83;14.34
Campos dos Goytacazes/RIO_DE_JANEIRO;Santa Rita do Sapucaí/MINAS_GERAIS;455.25;630.47;8.58
Campos dos Goytacazes/RIO_DE_JANEIRO;Queimados/RIO_DE_JANEIRO;252.81;315.89;4.56
Campos dos Goytacazes/RIO_DE_JANEIRO;Castelo/ESPIRITO_SANTO;129.33;162.74;2.82
Campos dos Goytacazes/RIO_DE_JANEIRO;Casimiro de Abreu/RIO_DE_JANEIRO;120.04;142.71;2.22
Campos dos Goytacazes/RIO_DE_JANEIRO;Porto Seguro/BAHIA;634.44;817.11;13.46
Campos dos Goytacazes/RIO_DE_JANEIRO;Mogi Mirim/SAO_PAULO;585.74;804.28;10.49
Campos dos Goytacazes/RIO_DE_JANEIRO;Ouro Branco/MINAS_GERAIS;282.67;371.75;7.42
Campos dos Goytacazes/RIO_DE_JANEIRO;Minas Novas/MINAS_GERAIS;520.15;788.13;13.27
Campos dos Goytacazes/RIO_DE_JANEIRO;Passos/MINAS_GERAIS;560.39;836.56;12.53
Campos dos Goytacazes/RIO_DE_JANEIRO;Paraíba do Sul/RIO_DE_JANEIRO;207.75;274.72;4.65
Campos dos Goytacazes/RIO_DE_JANEIRO;Águas de Lindóia/SAO_PAULO;553.31;754.59;10.59
Campos dos Goytacazes/RIO_DE_JANEIRO;Coronel Fabriciano/MINAS_GERAIS;283.07;431.63;7.34
Campos dos Goytacazes/RIO_DE_JANEIRO;Pirapora/MINAS_GERAIS;617.71;809.25;13.79
Campos dos Goytacazes/RIO_DE_JANEIRO;São Gotardo/MINAS_GERAIS;562.12;858.54;13.47
Campos dos Goytacazes/RIO_DE_JANEIRO;Itaperuna/RIO_DE_JANEIRO;84.75;106.83;1.87
Campos dos Goytacazes/RIO_DE_JANEIRO;Teixeira de Freitas/BAHIA;496.4;595.6;9.82
Cabo Frio/RIO_DE_JANEIRO;Nova Venécia/ESPIRITO_SANTO;492.53;639.44;11.01
Cabo Frio/RIO_DE_JANEIRO;Americana/SAO_PAULO;545.16;669.65;8.66
