clube_id;lat;lon;score;cluster_k2;cluster_k3;cluster_k4;serie_d_k2;serie_d_k3;serie_d_k4
MACAPÁ/amapa;0.0349;-51.0694;0.0010401990981536;1;1;1;1;2;1
PARAGOMINAS/para;-2.9944;-47.3497;0.0009918568592308;1;1;1;1;1;1
SANTOS/amapa;0.0349;-51.0694;0.0009814762947039;1;1;1;1;2;1
PALMAS/tocantins;-10.2128;-48.3606;0.000979816111182;1;1;1;1;1;3
SÃO RAIMUNDO/para;-2.4431;-54.7083;0.0009790072279647;1;1;1;1;2;0
CANAÃ/para;-6.5033;-49.8767;0.0009743084001537;1;1;1;1;1;3
GALVEZ/acre;-9.9749;-67.8243;0.0009548833508813;0;1;1;0;0;2
BRAGANTINO/para;-1.0536;-46.7653;0.0009439684277548;1;1;1;1;1;1
INDEPENDENTE/amapa;0.0575;-51.1736;0.0009394926878379;1;1;1;1;2;1
SÃO RAIMUNDO/amazonas;-3.119;-60.0217;0.0008944063172375;1;1;1;0;2;0
AMAZÔNIA INDEPENDENTE/para;-2.4453;-54.7084;0.0008888589116398;1;1;1;1;2;0
SÃO FRANCISCO/para;-2.4431;-54.7083;0.0008793344841097;1;1;1;1;2;0
GAS/roraima;2.8236;-60.6753;0.0008740631202494;1;1;1;0;2;0
YPIRANGA/amapa;0.0349;-51.0694;0.0008664216026989;1;1;1;1;2;1
JI-PARANÁ/rondonia;-10.8803;-61.9447;0.000864324892803;0;1;1;0;0;2
BELA VISTA/tocantins;-6.4525;-47.6586;0.0008580950242146;1;1;1;1;1;3
CAPITÃO POÇO/para;-1.7486;-47.0614;0.0008543252311445;1;1;1;1;1;1
CAETÉ/para;-1.0536;-46.7653;0.0008417501773306;1;1;1;1;1;1
SANTA ROSA/para;-1.4558;-48.4902;0.0008243239295998;1;1;1;1;1;1
GURUPI/tocantins;-11.7292;-49.0583;0.0008194245643326;1;1;1;1;1;3
INDEPENDENTE TUCURUÍ/para;-3.7667;-49.6725;0.0007866586863108;1;1;1;1;1;1
FAST CLUBE/amazonas;-3.119;-60.0217;0.0007835791892663;1;1;1;0;2;0
PARAUAPEBAS/para;-6.0717;-49.9022;0.000783083576214;1;1;1;1;1;3
PARINTINS/amazonas;-2.6283;-56.7397;0.0007530675446698;1;1;1;0;2;0
REAL ARIQUEMES/rondonia;-9.9053;-63.0325;0.0007438624287447;0;1;1;0;0;2
IZABELENSE/para;-1.3008;-48.1617;0.0007300079455414;1;1;1;1;1;1
ORATÓRIO/amapa;0.0349;-51.0694;0.0007299783364192;1;1;1;1;2;1
PINHEIRENSE/para;-1.4558;-48.4902;0.0007245583383917;1;1;1;1;1;1
ATLÉTICO/acre;-9.9749;-67.8243;0.0007147298940232;0;1;1;0;0;2
BATALHÃO/tocantins;-10.2128;-48.3603;0.0007090619516738;1;1;1;1;1;3
UNIÃO CACOALENSE/rondonia;-11.4367;-61.4475;0.0006893212835446;0;1;1;0;0;2
DOM BOSCO/mato_grosso;-15.601;-56.0974;0.0006826571647043;0;1;1;0;0;2
INDEPENDÊNCIA/acre;-9.9749;-67.8243;0.0006799836109726;0;1;1;0;0;2
ATLÉTICO PARAENSE/para;-6.0714;-49.9022;0.0006735894493719;1;1;1;1;1;3
ARAGUAÍNA/tocantins;-7.1914;-48.2053;0.0006580068374085;1;1;1;1;1;3
PENAROL/amazonas;-3.1431;-58.4442;0.0006579453644179;1;1;1;0;2;0
ESMAC/para;-1.3636;-48.3756;0.000657515223308;1;1;1;1;1;1
TOCANTINS MIRACEMA/tocantins;-9.5636;-48.3936;0.0006571951494174;1;1;1;1;1;3
ITZ SPORT/maranhao;-5.5264;-47.4917;0.0006459294837058;1;1;1;1;1;3
UNIÃO PARAENSE/para;-5.3575;-49.1233;0.000642775720527;1;1;1;1;1;3
OPERÁRIO/amazonas;-3.2964;-60.6214;0.0006330564734243;1;1;1;0;2;0
SÃO FRANCISCO/acre;-9.9747;-67.8076;0.0006316561475528;0;1;1;0;0;2
SANTOS/para;-1.4558;-48.4902;0.000590644967487;1;1;1;1;1;1
ARAGUACEMA/tocantins;-8.8139;-49.5636;0.0005870109597145;1;1;1;1;1;3
SORRISO/mato_grosso;-12.5453;-55.7147;0.000583908333019;0;1;1;0;0;2
GUARAÍ/tocantins;-8.8375;-48.5111;0.0005823491688786;1;1;1;1;1;3
BARCELONA/rondonia;-12.7414;-60.1458;0.0005769237106052;0;1;1;0;0;2
GUAPORÉ/rondonia;-11.7256;-61.7736;0.0005696980276027;0;1;1;0;0;2
FONTE NOVA/para;-1.4558;-48.4902;0.0005686997524114;1;1;1;1;1;1
RIO NEGRO/amazonas;-3.119;-60.0217;0.000558342141385;1;1;1;0;2;0
SINOP/mato_grosso;-11.8536;-55.5033;0.0005567929465806;0;1;1;0;0;2
POCONÉ/mato_grosso;-16.2567;-56.6228;0.0005490888543196;0;1;1;0;0;2
CARAJÁS/para;-1.4558;-48.4902;0.0005476126402382;1;1;1;1;1;1
SPORT SINOP/mato_grosso;-11.8536;-55.5033;0.0005381448422592;0;1;1;0;0;2
ITUPIRANGA/para;-5.1458;-49.3333;0.000538098213495;1;1;1;1;1;3
GAVIÃO KYIKATEJÊ/para;-5.3575;-49.1233;0.0005357323642569;1;1;1;1;1;3
SÃO PAULO/amapa;0.0349;-51.0694;0.0005355963820173;1;1;1;1;2;1
TAPAJÓS/para;-2.4431;-54.7083;0.0005353410305503;1;1;1;1;2;0
NÁUTICO/roraima;1.8275;-61.1375;0.0005292704793676;1;1;1;0;2;0
PORTUGUESA/amapa;0.0349;-51.0694;0.0005262766045844;1;1;1;1;2;1
AÇÃO/mato_grosso;-15.6014;-56.0979;0.0005258386905143;0;1;1;0;0;2
CRISTAL/amapa;0.0349;-51.0694;0.0005193930672745;1;1;1;1;2;1
CÁCERES/mato_grosso;-16.0708;-57.675;0.0004950369413452;0;1;1;0;0;2
BARÉ/roraima;2.8235;-60.6758;0.0004893249490665;1;1;1;0;2;0
SÃO JOSÉ/amapa;0.0349;-51.0694;0.000488112289065;1;1;1;1;2;1
PEDREIRA/para;-1.4558;-48.4902;0.0004839451292404;1;1;1;1;1;1
VILHENENSE/rondonia;-12.7414;-60.1458;0.0004811671221435;0;1;1;0;0;2
ALVORADA/amazonas;-3.119;-60.0217;0.000476695427713;1;1;1;0;2;0
SPARTA/tocantins;-7.1931;-48.2053;0.0004756493277015;1;1;1;1;1;3
SANTANA/amapa;-0.0558;-51.1794;0.0004752743920648;1;1;1;1;2;1
SPORT BELÉM/para;-1.4558;-48.4902;0.0004717464053974;1;1;1;1;1;1
MAZAGÃO/amapa;-0.115;-51.3883;0.0004696158156147;1;1;1;1;2;1
CLIPER/amazonas;-3.119;-60.0217;0.0004694979601544;1;1;1;0;2;0
GENUS/rondonia;-8.7619;-63.9039;0.0004680961843732;0;1;1;0;0;2
PARAENSE/para;-1.4558;-48.4902;0.0004652487129654;1;1;1;1;1;1
PRIMAVERA/mato_grosso;-15.5583;-54.2958;0.0004630535515163;0;1;1;0;0;2
ATLÉTICO RORAIMA/roraima;2.8235;-60.6758;0.000459177544692;1;1;1;0;2;0
VILA RICA/para;-1.4558;-48.4902;0.0004490622417011;1;1;1;1;1;1
VASCO DA GAMA/acre;-9.9747;-67.8076;0.0004296514738272;0;1;1;0;0;2
NOVA CONQUISTA/tocantins;-7.1558;-48.7153;0.0004164612924581;1;1;1;1;1;3
OPERÁRIO CEOV/mato_grosso;-15.6536;-56.1333;0.0004052410129052;0;1;1;0;0;2
PLÁCIDO DE CASTRO/acre;-10.2736;-67.1736;0.0004004629208155;0;1;1;0;0;2
ADESG/acre;-10.1475;-67.7364;0.0003969548148577;0;1;1;0;0;2
CACERENSE/mato_grosso;-16.0717;-57.6764;0.0003951673797505;0;1;1;0;0;2
REAL/roraima;0.8167;-60.2167;0.0003812000793986;1;1;1;0;2;0
MONTE RORAIMA/roraima;2.8236;-60.6753;0.0003621784460435;1;1;1;0;2;0
TARUMÃ/amazonas;-3.119;-60.0217;0.0003560042314122;1;1;1;0;2;0
RENOVAÇÃO/amapa;0.0349;-51.0694;0.0003532120893021;1;1;1;1;2;1
IRANDUBA/amazonas;-3.2725;-60.1889;0.0003517762430068;1;1;1;0;2;0
RIO NEGRO/roraima;2.8236;-60.6753;0.0003479224767385;1;1;1;0;2;0
TIRADENTES/para;-1.4558;-48.4902;0.0003406091166389;1;1;1;1;1;1
VÊNUS/para;-1.7217;-48.8803;0.0003389935647365;1;1;1;1;1;1
SÃO JOSÉ/tocantins;-10.2128;-48.3606;0.0003351534772473;1;1;1;1;1;3
CRUZEIRO/amapa;0.0349;-51.0694;0.0003319176947214;1;1;1;1;2;1
SANTA CRUZ/mato_grosso;-15.0756;-57.1819;0.0003281807673115;0;1;1;0;0;2
ALVORADA/tocantins;-12.4817;-49.1236;0.0003266827253413;1;1;1;1;1;3
VILHENA/rondonia;-12.7414;-60.1458;0.0003258057205088;0;1;1;0;0;2
NÁUAS/acre;-7.6319;-72.6764;0.0003230617136859;0;1;1;0;0;2
JC FUTEBOL CLUBE/amazonas;-3.1431;-58.4442;0.0003229694726205;1;1;1;0;2;0
ANDIRÁ/acre;-9.9749;-67.8243;0.0003165911042677;0;1;1;0;0;2
SUL AMÉRICA/amazonas;-3.119;-60.0217;0.0003155832540971;1;1;1;0;2;0
CDC DA AMAZÔNIA/amazonas;-3.2958;-60.6214;0.0003041615180245;1;1;1;0;2;0
CAMPO NOVO/mato_grosso;-13.6736;-57.8864;0.0002995444201395;0;1;1;0;0;2
CHAPADA/mato_grosso;-15.4606;-55.7497;0.0002981942094096;0;1;1;0;0;2
URUMAJÓ/para;-1.0167;-46.65;0.0002932842274545;1;1;1;1;1;1
CENTRAL PARAÍSO/tocantins;-10.1764;-48.8736;0.0002916396430727;1;1;1;1;1;3
RONDONIENSE/rondonia;-8.7619;-63.9039;0.0002873230191434;0;1;1;0;0;2
LAGOA/amapa;0.0349;-51.0694;0.0002839812936404;1;1;1;1;2;1
ARAGUAIA DE PALMAS/tocantins;-10.2128;-48.3606;0.0002828457598044;1;1;1;1;1;3
RB DO NORTE/amazonas;-3.119;-60.0217;0.0002769327121966;1;1;1;0;2;0
LATITUDE ZERO/amapa;0.0349;-51.0694;0.0002748902092027;1;1;1;1;2;1
ATLÉTICO AMAZONENSE/amazonas;-3.119;-60.0217;0.0002732743968259;1;1;1;0;2;0
RIVER/roraima;2.8236;-60.6753;0.0002732154997424;1;1;1;0;2;0
JUARA/mato_grosso;-11.2619;-57.5358;0.0002719800930122;0;1;1;0;0;2
ATLÉTICO CERRADO/tocantins;-10.1764;-48.8714;0.0002697253840397;1;1;1;1;1;3
SAMPAIO/roraima;2.8236;-60.6753;0.0002671896780731;1;1;1;0;2;0
ROLIM DE MOURA/rondonia;-11.7258;-61.7758;0.0002595259901307;0;1;1;0;0;2
CANÁRIO/amapa;0.0349;-51.0694;0.0002593294194588;1;1;1;1;2;1
BARE/amapa;2.8235;-60.6758;0.0002553481169248;1;1;1;0;2;0
BELENENSE/para;-1.4558;-48.4902;0.0002542946127834;1;1;1;1;1;1
UNIÃO DE PALMAS/tocantins;-10.2128;-48.3603;0.0002493691489188;1;1;1;1;1;3
TESLA/para;-1.4558;-48.4902;0.000248098489326;1;1;1;1;1;1
ADEC/amapa;2.5033;-50.9456;0.000247508036675;1;1;1;1;2;1
MARAJÓ/para;-1.4558;-48.4902;0.0002461388026794;1;1;1;1;1;1
SETE/amazonas;-3.119;-60.0217;0.0002437670671802;1;1;1;0;2;0
PARAÍSO/tocantins;-10.1753;-48.8756;0.000242243269198;1;1;1;1;1;3
PIMENTENSE/rondonia;-11.6725;-61.1936;0.0002361572349804;0;1;1;0;0;2
ITACOATIARA/amazonas;-3.1431;-58.4442;0.0002279972539119;1;1;1;0;2;0
LIBRADE/amazonas;-3.119;-60.0217;0.0002212895282079;1;1;1;0;2;0
SANTA CRUZ/acre;-9.9747;-67.8076;0.0002196702064892;0;1;1;0;0;2
ATLÉTICO/mato_grosso;-15.6014;-56.0979;0.000212811959039;0;1;1;0;0;2
ARSENAL/tocantins;-6.3286;-47.4764;0.0002091638191459;1;1;1;1;1;3
SPORTING MARACANÃ/para;-0.7736;-47.4553;0.0002070783883128;1;1;1;1;1;1
TAQUARUSSÚ/tocantins;-10.2128;-48.3606;0.0002051482790581;1;1;1;1;1;3
GUAJARÁ/rondonia;-10.7833;-65.3333;0.0001978478327979;0;1;1;0;0;2
PROGRESSO/roraima;2.4333;-60.9167;0.0001865678223028;1;1;1;0;2;0
ALTAMIRA/para;-3.2028;-52.2064;0.0001864474935991;1;1;1;1;1;1
BALSAS/maranhao;-7.5333;-46.0333;0.0001856827839104;1;1;1;1;1;3
MIRANORTE/tocantins;-9.5486;-48.3964;0.0001831040310331;1;1;1;1;1;3
UIRAPURU/mato_grosso;-15.601;-56.0979;0.0001799989987096;0;1;1;0;0;2
PAULISTANO/mato_grosso;-15.5961;-56.0969;0.0001712328767123;0;1;1;0;0;2
GRÊMIO CARAJÁS/para;-6.0725;-49.9025;0.0001712328767123;1;1;1;1;1;3
COLINAS/tocantins;-8.0556;-48.4597;0.0001712328767123;1;1;1;1;1;3
BRUSQUE/santa_catarina;-27.1006;-48.9135;0.0046026680871067;0;2;2;0;2;0
ITUANO/sao_paulo;-23.2619;-47.2972;0.0035958662671289;0;2;2;1;2;3
FIGUEIRENSE/santa_catarina;-27.5949;-48.5482;0.003103792780961;0;2;2;0;2;0
YPIRANGA/rio_grande_do_sul;-27.6333;-52.2667;0.0029677242616897;0;2;2;0;1;2
FERROVIÁRIA/sao_paulo;-21.7945;-48.1758;0.0028777776138568;0;2;2;1;2;3
SÃO JOSÉ/rio_grande_do_sul;-30.0346;-51.2177;0.0027406223760364;0;2;2;0;1;2
BRASIL/rio_grande_do_sul;-31.7654;-52.3376;0.0027302131367853;0;2;2;0;1;2
MARINGÁ/parana;-23.421;-51.9331;0.0025142530422195;0;2;2;1;2;3
CAXIAS/rio_grande_do_sul;-29.1678;-51.1794;0.002509441400312;0;2;2;0;1;2
OPERÁRIO/mato_grosso_do_sul;-20.4486;-54.6291;0.0024677076809684;0;1;2;1;0;1
CASCAVEL/parana;-24.9578;-53.4594;0.0019640862442997;0;2;2;1;2;3
COSTA RICA/mato_grosso_do_sul;-18.5567;-53.1111;0.0019312314485985;0;1;2;1;0;1
PARANÁ/parana;-25.4296;-49.2719;0.0017686069231347;0;2;2;0;2;0
OESTE/sao_paulo;-23.5106;-46.8756;0.0016709952322356;0;2;2;1;2;3
UNIÃO RONDONÓPOLIS/mato_grosso;-16.4683;-54.6356;0.0016227259511464;0;1;2;1;0;1
CIANORTE/parana;-23.6617;-52.6036;0.0016223384022732;0;2;2;1;2;3
GRÊMIO PRUDENTE/sao_paulo;-22.1256;-51.3822;0.0014603456629844;0;2;2;1;0;3
DOURADOS/mato_grosso_do_sul;-22.2222;-54.8033;0.0014332916821922;0;2;2;1;0;1
MARCÍLIO DIAS/santa_catarina;-26.9046;-48.6667;0.0014295940067667;0;2;2;0;2;0
SÃO LUIZ/rio_grande_do_sul;-28.3911;-53.9153;0.0013848137123627;0;2;2;0;1;2
JOINVILLE/santa_catarina;-26.3044;-48.8464;0.0013474493058699;0;2;2;0;2;0
XV DE PIRACICABA/sao_paulo;-22.7253;-47.6476;0.0013423591160197;0;2;2;1;2;3
GRAMADENSE/rio_grande_do_sul;-29.3758;-50.8766;0.0013097831473115;0;2;2;0;1;2
XV DE JAÚ/sao_paulo;-22.2975;-48.5586;0.0013067070868171;0;2;2;1;2;3
ÁGUIA NEGRA/mato_grosso_do_sul;-21.8036;-54.5453;0.0012679857170807;0;2;2;1;0;1
SÃO BENTO/sao_paulo;-23.5017;-47.4544;0.0012568540410956;0;2;2;1;2;3
BARRA/santa_catarina;-26.992;-48.632;0.0012391869967435;0;2;2;0;2;0
TAQUARITINGA/sao_paulo;-21.4333;-48.5083;0.0012335944739772;0;2;2;1;2;3
AQUIDAUANENSE/mato_grosso_do_sul;-20.4736;-55.7833;0.0012063757477187;0;1;2;1;0;1
AZURIZ FUTEBOL/parana;-26.225;-52.671;0.0011954432900445;0;2;2;0;1;2
CAMBORIÚ/santa_catarina;-27.0175;-48.6536;0.0011850846814923;0;2;2;0;2;0
NOVO HAMBURGO/rio_grande_do_sul;-29.6844;-51.1325;0.0011498736150081;0;2;2;0;1;2
CATANDUVA/sao_paulo;-21.1358;-48.9753;0.0011246407459963;0;2;2;1;2;3
HERCÍLIO LUZ/santa_catarina;-28.4762;-49.0044;0.0011225624771459;0;2;2;0;1;0
VOCEM/sao_paulo;-22.6617;-50.4136;0.0011015089533333;0;2;2;1;2;3
CRUZEIRO/rio_grande_do_sul;-29.9514;-51.0925;0.0010882232971535;0;2;2;0;1;2
AIMORÉ/rio_grande_do_sul;-29.7573;-51.1467;0.0010864994352364;0;2;2;0;1;2
SÃO BORJA/rio_grande_do_sul;-28.6556;-56.0017;0.0010826225868784;0;2;2;0;1;2
NOROESTE/sao_paulo;-22.3145;-49.0588;0.0010710718542369;0;2;2;1;2;3
CA VOTUPORANGUENSE/sao_paulo;-20.4236;-49.9775;0.0010707796119236;0;2;2;1;0;3
COMERCIAL/mato_grosso_do_sul;-20.4486;-54.6291;0.0010594796780444;0;1;2;1;0;1
MARÍLIA/sao_paulo;-22.2239;-49.9456;0.0010592126652951;0;2;2;1;2;3
CAPIVARIANO/sao_paulo;-23.0017;-47.5056;0.0010067607855989;0;2;2;1;2;3
UNIÃO BARBARENSE/sao_paulo;-22.7536;-47.4175;0.0009983931833366;0;2;2;1;2;3
CONCÓRDIA/santa_catarina;-27.2378;-52.0255;0.0009943973904866;0;2;2;0;1;2
MONSOON/rio_grande_do_sul;-29.7577;-50.0184;0.0009923801360651;0;2;2;0;1;2
PENAPOLENSE/sao_paulo;-21.4136;-50.0756;0.0009897019231151;0;2;2;1;0;3
PRIMAVERA/sao_paulo;-23.0925;-47.2103;0.0009435272755101;0;2;2;1;2;3
DESPORTIVO BRASIL/sao_paulo;-23.2125;-47.5211;0.000942858423487;0;2;2;1;2;3
GUARANI V. AIRES/rio_grande_do_sul;-29.6083;-52.1817;0.0009193983459911;0;2;2;0;1;2
BANDEIRANTE/sao_paulo;-21.2867;-50.3411;0.0008850957597599;0;2;2;1;0;3
JUVENTUS JARAGUÁ/santa_catarina;-26.4847;-49.075;0.0008811204483637;0;2;2;0;2;0
REAL SPORT CLUB/rio_grande_do_sul;-29.7447;-50.0236;0.0008807948968243;0;2;2;0;1;2
RIO GRANDE/rio_grande_do_sul;-32.035;-52.0986;0.0008786540063609;0;2;2;0;1;2
LINENSE/sao_paulo;-21.6733;-49.7431;0.0008739321321557;0;2;2;1;2;3
NAVIRAIENSE/mato_grosso_do_sul;-23.0636;-54.1903;0.0008644576992505;0;2;2;1;0;1
SKA BRASIL/sao_paulo;-23.4458;-46.9186;0.0008629093373965;0;2;2;1;2;3
MINEIROS/goias;-17.5675;-52.5511;0.0008489032312808;0;1;2;1;0;1
SANTA HELENA/goias;-17.8208;-50.5975;0.0008190727701616;0;1;2;1;0;1
OSASCO AUDAX/sao_paulo;-23.5325;-46.7925;0.0008158368818896;0;2;2;1;2;3
SERC/mato_grosso_do_sul;-18.7833;-52.6236;0.0008157696495582;0;1;2;1;0;1
ARUKO/parana;-23.421;-51.933;0.0007985372838343;0;2;2;1;2;3
NAÇÃO/santa_catarina;-26.3044;-48.8464;0.000789493496062;0;2;2;0;2;0
FOZ DO IGUAÇU/parana;-25.5477;-54.5882;0.0007857596663618;0;2;2;0;1;2
SÃO JOSEENSE/parana;-25.5353;-49.2075;0.0007712353792988;0;2;2;0;2;0
CARLOS RENAUX/santa_catarina;-27.1006;-48.9135;0.0007649264217989;0;2;2;0;2;0
SÃO PAULO/rio_grande_do_sul;-32.035;-52.0986;0.0007641300339127;0;2;2;0;1;2
GAÚCHO/rio_grande_do_sul;-28.2628;-52.4076;0.0007613374821444;0;2;2;0;1;2
IVINHEMA/mato_grosso_do_sul;-22.3017;-53.8156;0.000758791751517;0;2;2;1;0;1
SANTA CRUZ/rio_grande_do_sul;-29.7175;-52.4333;0.0007529950115728;0;2;2;0;1;2
PARANAVAÍ/parana;-23.0775;-52.4636;0.0007513042651406;0;2;2;1;0;3
ANDRAUS/parana;-25.4583;-49.375;0.0007458008369788;0;2;2;0;2;0
NACIONAL/parana;-23.3086;-51.3786;0.0007388955140105;0;2;2;1;2;3
SANTA CATARINA/santa_catarina;-27.2136;-49.6458;0.0007338522561006;0;2;2;0;2;0
RIOGRANDENSE/rio_grande_do_sul;-29.6842;-53.8069;0.0007317714086908;0;2;2;0;1;2
ELITE CD/rio_grande_do_sul;-28.3015;-54.2636;0.0007275577994256;0;2;2;0;1;2
JATAIENSE/goias;-17.8814;-51.7142;0.000724766126987;0;1;2;1;0;1
RIO BRANCO/parana;-25.5167;-48.5167;0.0007195862478124;0;2;2;0;2;0
MATONENSE/sao_paulo;-21.6036;-48.3667;0.0007195089280446;0;2;2;1;2;3
RIO PRETO/sao_paulo;-20.8122;-49.3772;0.0007129186187779;0;2;2;1;0;3
PATRIOTAS/parana;-25.4284;-49.2733;0.0007075562444754;0;2;2;0;2;0
TANABI/sao_paulo;-20.6133;-49.6533;0.0007074703640048;0;2;2;1;0;3
GUARANY DE BAGÉ/rio_grande_do_sul;-31.3308;-54.1072;0.0006860283966735;0;2;2;0;1;2
FUTEBOL COM VIDA/rio_grande_do_sul;-30.0817;-51.0256;0.0006813038805769;0;2;2;0;1;2
CORUMBAENSE/mato_grosso_do_sul;-19.0053;-57.6473;0.0006762946706071;0;1;2;1;0;1
RIO VERDE/goias;-17.7919;-50.9244;0.0006718403903204;0;1;2;1;0;1
AMÉRICA/sao_paulo;-20.8122;-49.3772;0.000671158769012;0;2;2;1;0;3
COXIM/mato_grosso_do_sul;-18.5067;-54.7603;0.0006669388327722;0;1;2;1;0;1
IGUAÇU/parana;-26.2333;-51.0833;0.0006669240409387;0;2;2;0;2;0
INTER DE LAGES/santa_catarina;-27.8134;-50.3255;0.0006668073121554;0;2;2;0;1;0
ATLÉTICO TUBARÃO/santa_catarina;-28.475;-49.0056;0.0006572272178273;0;2;2;0;1;0
LARANJA MECÂNICA/parana;-23.4139;-51.4264;0.0006549629061433;0;2;2;1;2;3
ARAÇATUBA/sao_paulo;-21.2086;-50.4328;0.0006477738215843;0;2;2;1;0;3
CARAVAGGIO/santa_catarina;-28.6275;-49.5036;0.0006406863294803;0;2;2;0;1;0
MARACAJU/mato_grosso_do_sul;-21.6119;-55.1681;0.0006277465593762;0;2;2;1;0;1
PSTC/parana;-22.7833;-51.2333;0.0006238076690887;0;2;2;1;2;3
APAFUT/rio_grande_do_sul;-29.1678;-51.1794;0.0006139309121765;0;2;2;0;1;2
CR AQUIDAUANA/mato_grosso_do_sul;-20.4733;-55.7833;0.0006086022879242;0;1;2;1;0;1
BATAGUASSU/mato_grosso_do_sul;-21.7175;-52.4236;0.0006086022879242;0;2;2;1;0;1
GUARANI/santa_catarina;-27.646;-48.6704;0.000606490720665;0;2;2;0;2;0
PELOTAS/rio_grande_do_sul;-31.7654;-52.3376;0.0006045465933161;0;2;2;0;1;2
BAGÉ/rio_grande_do_sul;-31.3317;-54.1068;0.0005903317286618;0;2;2;0;1;2
METROPOLITANO/santa_catarina;-26.9194;-49.0661;0.000587635905189;0;2;2;0;2;0
TOLEDO/parana;-24.7253;-53.7378;0.0005796716709157;0;2;2;1;2;3
CAÇADOR/santa_catarina;-26.7747;-51.0189;0.0005693496050763;0;2;2;0;1;0
BLUMENAU/santa_catarina;-26.9194;-49.0661;0.0005588930713319;0;2;2;0;2;0
PASSO FUNDO/rio_grande_do_sul;-28.2628;-52.4076;0.0005455840571344;0;2;2;0;1;2
APUCARANA SPORTS/parana;-23.5528;-51.4608;0.00054203098537;0;2;2;1;2;3
NOVOPERÁRIO/mato_grosso_do_sul;-20.4428;-54.6461;0.0005410423016407;0;1;2;1;0;1
ITARARÉ/sao_paulo;-24.1136;-49.3325;0.0005404335550556;0;2;2;1;2;3
TUPÃ/sao_paulo;-21.9358;-50.5139;0.0005401218307124;0;2;2;1;0;3
IGREJINHA/rio_grande_do_sul;-29.5714;-50.7936;0.0005310069301755;0;2;2;0;1;2
SAPUCAIENSE/rio_grande_do_sul;-29.8275;-51.1517;0.0005265347750702;0;2;2;0;1;2
PRUDENTÓPOLIS/parana;-25.2125;-50.9764;0.0005205834742166;0;2;2;0;2;0
ESPORTIVO/rio_grande_do_sul;-29.1673;-51.5133;0.0005156580327446;0;2;2;0;1;2
ATLÉTICO CATARINENSE/santa_catarina;-27.6133;-48.6258;0.0005130778815957;0;2;2;0;2;0
BATEL/parana;-25.393;-51.495;0.0005109419800289;0;2;2;0;2;0
FLUMINENSE DE JOINVILLE/santa_catarina;-26.3044;-48.8464;0.0004989969050221;0;2;2;0;2;0
VERÊ/parana;-25.9186;-52.8583;0.000485201165379;0;2;2;0;1;2
ACADEMIA/mato_grosso;-16.4677;-54.6351;0.0004851562701025;0;1;2;1;0;1
ARAUCÁRIA/parana;-25.5944;-49.4075;0.0004788659718155;0;2;2;0;2;0
ROLÂNDIA/parana;-23.3086;-51.3756;0.0004748114082569;0;2;2;1;2;3
AVENIDA/rio_grande_do_sul;-29.7175;-52.4353;0.0004710529093052;0;2;2;0;1;2
RIOPARDENSE/rio_grande_do_sul;-29.9825;-52.3811;0.0004655883750389;0;2;2;0;1;2
NOVO HORIZONTE/rio_grande_do_sul;-29.8575;-51.1783;0.0004571696073589;0;2;2;0;1;2
GRÊMIO MARINGÁ/parana;-23.421;-51.9331;0.0004550657191345;0;2;2;1;2;3
GLÓRIA/rio_grande_do_sul;-28.5086;-50.9356;0.0004534622996838;0;2;2;0;1;2
GARIBALDI/rio_grande_do_sul;-29.2553;-51.5336;0.0004478182212386;0;2;2;0;1;2
PORTUGUESA/mato_grosso_do_sul;-20.4486;-54.6291;0.0004451507783154;0;1;2;1;0;1
ASSISENSE/sao_paulo;-22.6625;-50.4133;0.0004408832733412;0;2;2;1;2;3
OSVALDO CRUZ/sao_paulo;-21.7967;-50.8667;0.0004395500385898;0;2;2;1;0;3
OLÍMPIA/sao_paulo;-20.7386;-48.9136;0.0004314731196422;0;2;2;1;0;3
PRÓSPERA/santa_catarina;-28.6794;-49.3711;0.0004305741622881;0;2;2;0;1;0
UNIÃO BELTRÃO/parana;-26.0767;-53.0556;0.0004222058986691;0;2;2;0;1;2
ARAGUAIA/mato_grosso;-15.8917;-52.2594;0.0004107682741838;0;1;2;1;0;1
IRATY/parana;-25.475;-50.6583;0.0004106069429425;0;2;2;0;2;0
FARROUPILHA/rio_grande_do_sul;-31.7654;-52.3376;0.000408350515571;0;2;2;0;1;2
RIOVERDENSE/goias;-17.7919;-50.9244;0.0004063761527367;0;1;2;1;0;1
ARAPONGAS/parana;-23.4153;-51.4333;0.0004058962589493;0;2;2;1;2;3
UNIÃO/mato_grosso_do_sul;-20.4428;-54.6464;0.0004018784008914;0;1;2;1;0;1
SANTO ÂNGELO/rio_grande_do_sul;-28.3014;-54.2636;0.0003959433285498;0;2;2;0;1;2
IMBITUBA/santa_catarina;-28.2428;-48.671;0.000392398508818;0;2;2;0;1;0
FERNANDÓPOLIS/sao_paulo;-20.2819;-50.2586;0.0003917685543784;0;2;2;1;0;3
PORTUGUESA LONDRINENSE/parana;-23.3045;-51.1696;0.0003885818107244;0;2;2;1;2;3
CAMPO MOURÃO/parana;-24.0478;-52.3786;0.0003835411457973;0;2;2;1;2;3
PANTANAL/mato_grosso_do_sul;-19.0039;-57.6019;0.0003815357390142;0;1;2;1;0;1
CAMBÉ/parana;-23.2797;-51.2819;0.000380557666292;0;2;2;1;2;3
